Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15
1.64	1.0051109	0.979349	1.0072163	1.0060438	0.996058	0.986747	1.046092	1.0093825	1.0037793	0.951966	0.974707	1.014256	1.059974	0.963622	1.02072
1.65	1.0036446	0.99445	1.010643	1.0041502	0.977695	0.972107	1.026572	0.996601	1.051669	0.9964137	0.9954104	1.066905	1.030449	0.983977	0.966566
1.66	1.0104	1.062574	1.011355	0.99969669	0.976465	0.971131	1.011942	1.0093551	1.025269	1.054055	1.076731	1.045346	1.030899	1.0071266	1.039855
1.67	1.021063	1.022208	1.0069343	1.00045901	0.9920657	0.957363	1.04538	1.068199	0.976778	1.014728	1.067595	1.090768	1.12896	1.0098051	0.9901696
1.68	1.01517	1.031098	0.977335	1.00047574	1.052806	1.10338	0.9912623	1.0018463	1.042536	0.981502	1.028477	1.018978	1.10153	0.979582	0.963914
1.69	1.006921	1.025271	1.0034213	1.0041656	0.987346	1.09575	1.0022156	1.037166	1.0078093	0.986631	1.046972	1.030328	0.999915989	1.0066243	1.0048288
1.7	1.0010103	0.981828	0.968002	1.0032667	0.979418	0.97651	1.035382	1.0063111	0.9972157	1.045919	0.967406	1.23321	0.989184	1.028903	1.059404
1.71	1.024079	0.978749	1.0019909	1.00078046	1.077439	1.054396	1.03033	0.98597	1.061271	1.0040842	1.041739	1.17875	1.054429	1.020568	1.01617
1.72	1.014793	1.019418	1.02719	1.0010457	0.978335	1.016459	1.051881	1.015068	1.016219	1.010081	1.0077549	1.16707	1.10044	1.081477	1.02801
1.73	1.0033014	1.021514	1.0014763	1.012229	1.056204	0.9938439	1.03624	1.00082326	0.992012	0.989319	1.027167	1.034829	1.12059	1.053314	0.9943264
1.74	1.010391	1.032994	0.969047	1.0046367	1.025772	1.049582	1.072542	0.969756	1.0034404	0.978231	0.965618	1.066119	1.05036	0.9946292	1.033271
1.75	0.9914106	1.04563	0.9913138	1.0022482	0.9938637	1.0058202	0.973095	1.047654	0.9949987	1.052692	1.10799	1.012677	1.013924	1.006884	0.986145
1.76	1.0043072	1.017251	1.023118	0.9922855	1.008299	1.015204	0.976636	0.973181	0.986946	0.9688	1.038551	1.065556	1.057404	1.0042451	0.979224
1.77	0.9987492	0.99978699	1.039875	0.9966791	1.011199	1.050471	1.021111	1.017106	1.017776	1.014645	0.976795	1.09355	1.052426	1.069103	1.026124
1.78	1.000089007	1.043752	0.977023	1.0093735	1.02327	0.9955516	1.074177	1.015288	1.057752	1.017071	1.035187	1.027748	1.051859	1.057124	1.022791
1.79	0.9970499	1.015527	0.9919034	1.0020143	1.040276	1.029486	1.001512	0.959689	1.0014132	1.025677	1.018055	1.067336	1.070972	1.028272	0.954967
1.8	1.0050405	1.0185	0.9944637	1.006252	1.048337	0.968809	1.074181	1.028288	1.035127	1.040308	1.027844	1.12333	1.0057103	1.048953	1.048673
1.81	1.040123	1.014676	1.042879	1.000077316	1.023916	0.9961845	1.0635	0.965014	1.058595	1.029751	1.084312	1.18395	1.041654	1.020274	1.044327
1.82	1.027263	1.034732	1.036555	1.0033815	1.035184	1.030011	1.014425	1.0081494	1.026079	1.040403	1.029969	1.039828	1.050966	1.052203	0.99327
1.83	1.01685	1.015253	0.979206	0.9985322	1.051183	0.916852	1.042925	1.0049415	1.018989	1.007818	1.075796	1.091631	1.04479	0.9701	0.937878
1.84	1.020815	1.033682	0.98812	1.017503	1.0052067	1.03714	1.040622	1.012572	1.037726	1.033783	1.0091172	1.025843	1.0093364	0.9961745	0.9956578
1.85	1.0086006	1.038397	1.011039	1.0097959	1.024528	0.989965	1.036874	1.044247	1.032464	1.022966	1.045676	1.076092	1.056282	1.0067794	0.974437
1.86	1.010901	1.029388	1.012132	1.0062714	1.0139	1.04977	1.021696	1.027386	0.983436	0.960325	1.022434	1.07726	1.0282	1.046527	1.0081733
1.87	1.017513	1.01214	1.0072654	0.9953448	0.97388	0.989718	0.919214	1.019621	0.989522	1.0059261	0.955989	1.021055	1.0035119	1.0023015	1.011376
1.88	1.017486	0.97223	1.03179	1.00019569	1.082768	1.0030917	1.031491	1.1136	1.034516	1.031153	0.941024	0.9915327	1.0030435	0.984795	1.012019
1.89	1.011281	1.013834	0.9981597	1.0028892	1.028461	0.979302	1.060916	1.01551	1.084696	1.0070068	1.0061601	1.064864	1.046592	0.979773	0.978927
1.9	1.015038	1.042717	0.984041	1.013073	1.065305	1.0077977	1.052661	1.028157	1.047045	1.0019595	0.9960088	0.99922683	1.070715	0.974731	1.017719
1.91	1.028325	0.986216	1.0064449	1.007137	0.99931947	0.975878	1.027741	1.048703	1.036508	1.02915	1.02906	1.030922	1.068327	0.974594	1.022608
1.92	1.032989	1.03188	1.031397	0.9984846	1.028769	0.970155	1.027442	0.989273	1.040178	1.030599	1.074828	1.03803	1.033091	1.058872	1.0072267
1.93	0.9919041	1.028681	1.024824	0.9974122	1.089924	1.037737	1.033257	1.097278	1.072116	1.033778	1.064145	1.048093	1.076751	1.0097843	0.9908317
1.94	1.014211	1.037009	1.03119	1.021445	1.041081	1.005396	1.028392	1.0019743	1.039805	0.948095	0.976834	1.012801	1.0019887	1.086265	0.984612
1.95	1.034266	1.047945	0.9951391	1.011991	1.025605	1.052608	1.074227	1.022274	1.0014599	1.043521	1.068155	1.010012	1.026289	1.00038576	1.056202
1.96	1.031624	1.033998	1.035874	1.011499	0.9982602	1.017805	1.016623	1.03295	1.066744	0.964607	0.986921	1.059845	1.029888	0.950509	1.021134
1.97	0.9928741	1.027157	1.036116	1.0027118	1.076308	1.026266	0.972909	1.058014	1.074169	1.00099692	1.092092	1.01838	1.04744	1.030059	1.011419
1.98	1.020189	1.015393	1.033778	1.0047438	1.093668	1.073952	1.12108	1.022456	1.017202	0.959966	1.084451	0.9967574	0.965251	1.00022706	1.044396
1.99	1.017257	1.03377	0.971976	1.010199	1.023852	1.035529	0.957601	1.026579	1.029139	0.988496	0.973295	1.034824	1.005645	1.0018475	1.0085618
2	1.043677	1.0074539	0.977162	1.0042024	0.994133	1.041244	1.034846	1.021273	0.975352	1.034861	1.049716	1.032031	1.078688	1.0034043	1.03399
2.01	1.02139	1.013732	1.0071413	0.9962693	1.0027642	1.06044	1.04771	1.016106	0.963221	0.910722	1.011826	0.972023	1.066019	1.043578	1.026544
2.02	1.041271	0.9948625	0.99433	1.0061951	1.00075808	1.04193	0.978211	1.039508	1.0014044	1.065147	0.9965144	0.984924	1.024846	0.962917	1.0030613
2.03	1.027115	1.082108	1.045211	0.999903395	1.031993	0.95474	0.981731	1.016445	1.0462	0.97163	0.987174	1.053798	1.04968	0.985235	1.022423
2.04	1.039063	1.05508	1.0165	1.0044128	1.040088	1.013529	1.025866	1.049677	1.017532	1.024608	1.040063	0.998497	1.048414	1.016207	1.01481
2.05	1.017569	1.03943	1.029508	0.9960645	1.069872	1.015124	1.0043328	1.0096206	0.9931609	1.08037	1.037506	1.056335	1.02818	0.989861	1.0022814
2.06	1.023148	1.055233	0.9941735	1.0022364	1.05801	0.993702	1.019256	0.9920111	0.964182	1.00076598	1.037298	0.981313	0.987292	1.043791	1.029053
2.07	1.023544	1.032688	1.0076318	0.9989849	1.025796	1.031534	1.083998	1.010791	1.046041	0.935621	1.044574	0.9975651	1.065105	1.026084	0.992731
2.08	1.0097652	1.016922	1.038205	1.0027823	1.039617	1.035727	1.043886	1.012878	1.018642	0.9937807	1.011258	0.974697	1.099876	1.038276	1.050817
2.09	1.00062573	1.042837	1.010413	1.006549	1.046022	1.047073	0.955595	1.0063025	0.989896	1.0051535	1.017329	1.0067095	1.056784	1.045173	0.9936517
2.1	0.99948732	1.027986	1.022304	1.0057479	1.047084	1.027813	1.032041	0.955598	1.038714	0.967358	1.070511	1.044297	1.034357	1.068598	1.017442
2.11	0.99947469	1.023537	1.014317	0.99959464	0.961394	0.981684	1.010843	0.971554	1.033661	0.984131	1.02702	1.014777	1.012422	1.035761	1.035316
2.12	1.021045	1.021118	1.014013	1.0069707	1.067336	1.080548	1.070875	1.025318	1.011618	1.083911	1.027723	0.955416	0.99936284	1.017484	1.026144
2.13	1.010679	1.00017859	0.989989	0.987325	0.976581	1.052489	1.011859	1.00053064	1.0015318	1.067106	1.057164	0.962122	1.052054	1.011552	1.010601
2.14	1.017818	1.051066	1.0046073	1.0049834	1.051404	1.13699	1.0028893	1.0030499	1.043583	0.985855	1.060625	1.028762	0.984183	0.9958012	1.09967
2.15	1.0185	1.01574	0.986188	1.0052823	1.08277	0.9948432	1.054837	1.011198	1.014934	0.988573	0.975334	1.00010087	1.053261	0.9937694	1.04992
2.16	1.025433	1.019719	1.013283	1.0061239	1.096256	1.031733	1.038349	1.026825	1.025924	1.013654	0.979984	1.019405	0.959881	0.9948015	1.025304
2.17	1.019292	1.043463	1.018078	1.0072115	1.061303	1.013077	1.025619	1.023768	1.052292	1.036283	1.046739	1.010346	1.079185	0.9947761	1.010453
2.18	1.0016407	1.022391	0.9976405	1.0048682	1.013926	1.028012	1.11234	0.987642	1.071938	1.078029	1.051816	0.9948717	1.038196	1.045566	1.072204
2.19	1.0094796	1.018642	0.977108	0.989496	1.087831	0.988726	1.017918	1.051898	0.971736	1.035075	0.944559	1.039015	1.03454	1.0032677	1.031396
2.2	1.032772	1.032529	1.018705	1.0028402	1.077642	0.973809	1.021398	1.0038524	1.084193	1.00082983	1.033163	1.027996	1.038555	1.0055602	1.013092
2.21	1.011329	1.016368	0.998084	1.001615	1.049388	0.970748	1.014775	1.035217	1.033202	1.064163	1.0052624	1.019133	1.067446	0.957071	1.0050423
2.22	1.026887	1.02154	0.970069	1.00044527	1.0034334	1.13447	0.97493	1.043019	1.023057	0.950892	1.059925	1.0036291	1.010649	1.022343	0.9913043
2.23	0.9980789	1.040778	1.041499	1.012987	1.071782	1.008945	1.033452	1.047363	1.037336	1.048547	1.002311	1.063711	1.06993	1.054253	1.10041
2.24	1.010253	1.042335	1.019049	0.99951678	1.031281	1.067294	1.031058	1.0086664	1.0066413	1.074506	0.9980375	0.9946712	1.0081699	1.0037328	0.9900638
2.25	1.027468	1.043391	1.048403	1.01104	1.031562	0.9975008	0.9933575	1.039807	1.052289	1.009818	1.057086	1.02328	1.058097	1.031938	1.0013383
2.26	1.011633	1.038419	1.0012701	1.011048	1.040043	1.074033	1.020104	1.033665	1.027348	0.9980207	0.974176	1.018693	0.920649	1.024369	1.010156
2.27	1.015642	1.02857	1.015831	0.9972183	1.041109	1.050802	1.0099034	1.054517	1.0060752	1.00063588	0.98827	1.032086	1.075218	1.016041	0.981177
2.28	1.031141	1.012018	1.023268	1.0070768	1.043382	1.070854	1.024963	0.97041	1.0098071	1.045796	1.022138	1.035434	1.064197	1.048698	1.051018
2.29	1.039165	1.016581	1.020521	0.9968113	1.0098948	1.024844	1.045077	1.0032253	1.057611	1.060215	0.989285	1.11412	1.021334	0.975432	0.978089
2.3	1.027671	1.006197	1.0068664	1.0054832	1.030556	1.024368	1.0011061	1.041827	1.024986	1.085341	1.0044736	0.9959664	0.9913576	1.017635	1.010825
2.31	1.024833	1.01913	1.010554	0.985362	0.922364	1.021995	1.06493	0.981882	1.023515	0.986481	0.989012	1.038816	1.025074	1.00096437	1.039288
2.32	1.005157	1.031099	1.007014	0.9956711	0.9988487	1.012696	1.024077	0.9970965	1.010236	1.0010759	0.982302	1.05562	1.02558	0.986622	1.07769
2.33	1.013846	1.064182	1.033461	0.9988142	1.044879	1.018608	1.027239	1.016159	1.050625	1.032567	1.032404	1.020333	1.052706	1.0010516	1.039732
2.34	1.0051352	1.014375	1.017407	1.0052147	1.070662	0.9918395	1.076168	1.068472	0.980654	1.084475	1.083134	1.059696	1.049322	1.035758	1.042536
2.35	1.037585	1.072809	0.979747	0.9931634	0.986536	1.0050954	1.035159	1.04974	1.057127	1.014285	0.947449	1.03666	1.034617	0.988497	0.970487
2.36	1.013102	1.0362	1.034497	1.01205	1.067427	1.15366	1.03369	1.0035901	1.019876	0.958066	1.0055811	0.95225	1.089131	1.0098025	1.067453
2.37	0.991963	0.9958243	1.010995	1.0045546	1.0072428	1.12731	0.9807	1.056504	1.097598	1.076093	1.047876	0.972014	1.023726	0.99984191	1.016829
2.38	1.010328	1.017524	1.0023769	0.9937001	1.022443	1.036652	1.0071301	1.06324	0.964699	1.02137	0.99900935	1.064149	1.011803	0.9947169	0.983703
2.39	1.01381	1.031911	0.9963554	0.9967854	1.020404	1.077387	1.029663	1.00040802	1.024112	0.978267	1.023698	1.061077	1.025666	1.098349	0.982351
2.4	1.014587	1.017383	1.029514	1.0075929	1.07262	0.969485	0.985825	1.027265	1.057383	0.913806	0.9961638	1.077198	0.965818	1.05456	0.982959
2.41	0.99936938	1.035073	0.992916	1.0056478	1.049445	1.044471	1.056843	1.017052	1.045751	1.0089285	1.029837	1.087455	1.0077477	1.036064	1.022984
2.42	0.993375	1.042102	1.01499	1.0085343	1.086167	1.081568	1.049496	1.0094131	1.011818	1.01912	1.025941	0.969861	1.031572	1.012923	1.011555
2.43	1.009687	1.010782	1.021494	1.0094151	1.047344	1.0075817	1.013444	1.02416	1.05496	0.9965685	1.038605	0.96294	1.022749	0.960795	0.988107
2.44	0.99901019	1.034313	1.023719	0.9981558	1.055018	1.051091	1.035097	0.96737	1.10162	1.045629	0.9919814	0.971335	1.065592	1.029266	1.0058499
2.45	0.9921405	0.9949274	0.987942	1.012676	1.052046	0.940603	1.012175	1.03	0.975775	0.984063	1.029887	1.051408	1.041408	1.030541	1.013929
2.46	1.0010663	1.02161	1.047181	0.9958966	1.063324	1.053477	1.045058	1.033089	1.041491	1.0066606	1.052671	1.072868	0.988107	1.066386	1.021082
2.47	1.0029737	1.040738	1.032634	1.0071285	1.079229	1.012433	1.096038	1.00051403	1.024751	1.04604	1.042024	1.058011	1.043056	1.032352	1.044309
2.48	1.020835	1.028078	1.037626	1.0073597	1.053237	1.022673	1.016931	1.03565	0.963111	1.021713	0.9981012	1.04634	1.0466	1.0070298	0.9922795
2.49	1.018604	1.03313	1.031576	0.99968594	1.053078	1.040814	1.014387	1.00753	1.03899	1.072949	1.04632	1.029742	1.059202	1.05079	0.9912651
2.5	0.9980723	1.040942	1.0039771	1.0054075	1.034057	1.080296	1.040702	1.033052	1.069813	1.04333	1.032454	1.026557	1.063688	1.038495	1.024058
2.51	1.0070472	1.015028	1.056152	1.0078641	0.989868	1.44938	1.042001	0.969754	0.989714	0.949079	1.049386	0.946921	1.046463	0.9975302	1.0028345
2.52	1.0083956	1.018365	1.02493	1.011646	1.048355	1.34375	1.041645	1.063356	1.010522	1.05901	0.984934	1.025051	1.055487	0.9901328	1.019393
2.53	1.0051351	1.066124	1.034288	0.9978556	0.9910439	1.2601	1.019038	1.090137	1.045076	1.0043701	1.0086409	0.985054	1.0066203	0.957233	1.096239
2.54	1.012584	1.012184	0.9923248	1.0040332	1.057011	1.24044	1.031251	1.032521	1.046155	0.958078	1.059853	1.046049	1.025322	1.051635	1.032614
2.55	1.0018832	1.049636	0.999937054	0.9976459	1.0089352	1.17545	0.975884	0.986434	1.0064709	0.9965746	0.940924	1.0067444	1.07434	1.063673	1.034346
2.56	1.020137	1.041176	1.018811	1.01571	1.11583	1.15211	1.018943	1.05784	1.036733	1.0057321	1.0526	1.042049	1.0033356	1.047795	1.047117
2.57	0.9955076	1.032317	1.031344	1.006025	1.058155	1.17636	1.039402	0.986795	1.025215	1.051632	1.092446	0.9928235	1.0086449	1.069409	1.079565
2.58	1.026056	1.023645	0.976479	1.0046531	1.017665	1.030689	0.9912399	0.9905341	0.985926	1.01254	1.040944	0.987666	1.012398	1.032705	1.038859
2.59	1.013508	1.058801	0.986767	0.99994958	1.050051	1.023262	0.982446	1.020256	1.041256	0.986249	0.985549	1.043029	1.0048277	1.0027594	1.061289
2.6	1.018059	1.0029217	1.014597	1.013676	1.014481	1.12627	0.985244	1.06476	1.020842	1.072293	1.066267	1.014372	0.975561	1.047718	1.064508
2.61	1.02106	1.069654	1.016086	1.0013284	1.026685	1.016672	1.031961	1.039392	1.068448	1.043393	1.047183	1.043543	0.99913769	1.0029511	1.031286
2.62	1.018303	1.038783	1.0083311	1.0093871	1.081585	1.012731	1.031178	1.010745	1.0013527	1.061777	1.080544	0.9958496	1.011553	1.032748	1.0085368
2.63	1.0028434	1.026786	0.9978881	1.0074883	1.044987	0.967623	0.959737	0.988163	0.9923611	0.970905	1.020876	1.016068	1.014334	1.023659	1.024537
2.64	1.013891	1.032505	1.00025555	1.014877	0.9563	0.9938632	1.10508	1.035714	1.029651	1.061494	0.9959297	1.027946	1.016599	1.037634	0.971873
2.65	1.017645	0.9912717	1.041259	1.00071782	1.030231	1.015003	1.0023	1.065712	1.067729	1.062142	0.972996	0.971715	1.017429	1.079876	0.979718
2.66	1.0017576	1.05009	1.020389	1.011146	1.037019	1.022467	1.0035971	1.034023	1.02318	0.999939675	1.048244	1.010305	1.038882	1.023323	1.0334
2.67	0.9966794	1.047831	1.012982	1.010646	1.04453	1.04876	1.078824	1.057255	1.042319	0.9960045	0.9923472	0.9977106	1.065268	1.056599	0.9947742
2.68	1.0027003	1.013011	1.02958	1.0077049	1.083975	0.983	1.049315	1.026429	1.019035	1.06907	0.985271	1.021579	1.0045352	1.034537	0.986404
2.69	1.010721	1.06816	1.024716	1.00015948	1.062311	1.028691	1.026859	1.08224	1.029309	0.9950985	1.048108	0.970249	1.011578	1.026523	1.084884
2.7	1.028393	1.027774	1.0095126	1.0097108	1.061792	1.063336	1.011429	1.11361	0.9957592	1.043173	0.9925533	1.040966	1.0065707	1.032577	1.018554
2.71	1.0086761	1.010689	0.9981659	1.002576	1.012557	0.986656	0.9933423	1.027715	1.0026489	1.020967	0.984116	1.0062575	0.987632	1.0383	1.026224
2.72	1.019012	1.025456	1.0009545	1.003381	1.042546	1.0098332	1.048551	1.0055918	1.029584	1.05782	1.020557	0.973107	1.057147	1.071673	1.013648
2.73	1.0036247	0.9947394	1.013549	0.99979598	0.978316	1.014093	1.023498	1.0010506	1.029383	0.971712	1.059209	0.952421	0.949447	1.046093	1.056602
2.74	1.00062375	1.02848	0.9927586	1.000044652	1.038094	1.051598	1.0061147	0.9958073	1.060693	1.0080144	1.053005	1.047321	1.039405	1.0046638	1.052869
2.75	1.013329	1.022431	1.054977	1.013226	1.017204	0.97925	1.019195	1.049786	1.03053	1.02576	1.0016997	1.048584	1.021784	1.041374	1.01075
2.76	1.023805	1.0014005	1.0042121	0.9924148	1.041302	0.9904804	1.024334	0.984671	1.019885	0.9913308	0.938236	1.037285	0.927919	1.021069	1.062058
2.77	1.020973	1.001644	1.0032705	1.001112	1.021945	1.031546	0.9923611	1.037572	1.053997	0.965304	1.04701	1.029483	0.9944776	1.017633	1.043472
2.78	1.023702	1.048147	1.015037	0.99931758	1.04886	0.9943191	1.062088	1.024019	1.051362	1.048026	0.9909436	1.28696	1.038651	0.9981205	1.034757
2.79	1.016783	1.031894	0.9972534	1.0040007	1.099305	1.0019349	1.059719	1.030837	1.026751	1.01699	1.069283	1.17111	1.0030572	0.9952588	0.9968312
2.8	1.010841	0.987519	1.032611	0.9930099	1.057828	1.042338	1.0066492	0.987916	1.027485	0.972313	1.065404	1.11632	1.066114	1.0081754	1.045697
2.81	0.997358	1.016288	0.977131	1.013338	1.046506	1.068421	0.979685	1.030154	1.038608	1.02318	0.9978876	1.12018	0.978562	1.0044764	1.040308
2.82	1.010613	1.014203	1.049764	1.011568	1.064026	0.973391	1.036481	1.038525	0.971695	1.0061801	0.956926	1.0067665	0.944858	1.06376	1.0061694
2.83	1.0093291	1.059906	1.0082791	1.0043268	0.98899	0.988662	0.9947553	1.019641	0.9943645	1.034857	1.10202	1.084321	1.029784	1.031056	1.016894
2.84	1.00099291	1.02471	1.026895	1.008349	1.048479	1.03535	1.0553	0.9948275	0.962718	1.055536	1.0043209	1.021914	1.0013686	1.028346	1.0029352
2.85	1.012059	1.0084727	1.019071	0.9986849	1.013106	0.9979591	1.060859	1.07473	1.05733	0.9971524	1.0358	0.9911574	1.013712	1.023721	1.073954
2.86	1.021063	1.038521	1.0077396	1.010379	1.0056552	0.9987341	1.087697	1.049048	1.022061	0.980978	1.016724	1.070091	0.968197	1.033547	1.036707
2.87	1.013907	0.986222	0.989689	1.012489	1.033563	0.9963868	1.040013	1.037318	1.013716	0.997789	1.0084437	1.0075648	0.950235	1.041136	1.0090517
2.88	1.028641	1.047866	0.981555	1.0079607	1.028359	1.014689	0.9933835	1.03196	1.015439	1.0012889	0.989855	0.9973613	1.031932	0.972746	1.018754
2.89	1.036355	1.029698	1.010123	1.010379	0.9906125	1.043055	1.057398	1.03454	1.065652	1.019524	1.066023	0.978476	0.99940681	1.057544	0.982102
2.9	1.026347	1.040687	1.010194	1.012416	1.067691	1.034114	1.034787	1.044735	1.051954	1.027757	1.019506	1.014881	0.989607	1.067976	1.061341
2.91	1.011794	1.041385	1.02863	1.0082849	0.957695	1.0076583	1.0097967	1.068381	1.010434	0.9916415	1.039617	0.966785	0.986497	1.0032441	1.021287
2.92	1.03148	1.028186	1.0027607	1.01602	1.0077517	0.9923513	1.019429	0.999908674	1.057753	1.021133	1.042725	1.014969	1.10159	1.03352	1.050542
2.93	1.0030173	1.040877	1.0035684	1.0049175	1.031169	0.984455	1.03284	1.0038121	1.029135	1.0058533	1.017004	0.9987428	1.02133	1.03022	0.994999
2.94	1.010394	1.045104	1.03467	1.0094896	1.043713	0.972869	1.0032048	1.038563	1.058381	0.99920213	1.060329	1.034005	1.012698	1.086756	0.965114
2.95	1.013825	1.03811	1.0033927	1.0073258	1.088186	1.075292	1.046825	1.037953	1.06698	1.017203	1.11049	1.058338	1.050745	1.034309	0.9929832
2.96	1.032183	1.029682	0.9962586	1.0045147	1.022012	1.012072	1.0023349	1.036737	1.099021	1.049035	0.977667	1.033309	1.052331	0.95239	1.0038905
2.97	1.039578	1.026105	1.04599	1.0022762	1.029243	0.988279	1.065835	1.0057906	1.026527	1.0019188	1.039244	1.049658	1.041284	1.025045	1.012725
2.98	1.026474	1.0078842	0.9981942	1.005005	0.98738	1.062958	1.029865	1.026555	1.045681	1.040264	1.0083458	0.9926687	0.953457	1.059804	1.055137
2.99	1.038249	0.9955398	1.000017926	1.013037	0.9970249	0.99988621	1.036188	0.9941329	1.071165	0.96636	0.983489	1.010863	0.989975	1.040216	1.043772
3	1.042387	1.059684	0.9921684	1.0078538	1.011149	0.9931713	1.020929	1.03013	0.97444	0.968671	0.9911416	1.019957	1.022915	1.036466	0.988636
3.01	1.034857	1.036865	1.023613	1.010165	0.9987666	0.965469	0.9948352	1.023045	1.02219	1.0088346	1.0054812	0.945581	0.978174	0.986283	1.018395
3.02	1.035417	1.074039	0.982916	1.010501	1.024906	1.0061002	1.020081	1.019294	1.035395	1.031962	1.033821	1.034929	1.06599	1.0025302	1.018618
3.03	1.024195	1.028982	0.9931418	1.0075331	1.0077647	1.025209	1.049434	1.068119	1.055348	0.982849	1.031136	0.9961398	1.055639	1.0028317	0.9964635
3.04	1.021447	1.036351	1.044649	0.9938462	0.936537	1.077768	1.043468	1.023454	1.031596	1.032251	1.10601	1.039963	0.974134	0.969089	1.020229
3.05	1.031433	1.031092	0.96882	1.011796	1.04483	0.9922722	1.05297	0.966022	1.024753	1.016425	1.028413	1.00075782	1.049907	1.068444	1.072767
3.06	1.01391	1.047015	1.0083654	1.017446	0.989381	0.990982	1.031541	1.060345	1.0078308	1.05983	1.09389	1.034167	1.04152	1.011008	1.034655
3.07	1.016487	1.033101	1.0044864	1.0013805	0.987793	1.050899	1.0016402	1.09519	0.99933328	1.037728	1.041531	0.976161	0.979196	1.067528	1.057118
3.08	1.014277	1.044032	1.045281	1.010364	1.09556	1.049221	1.01723	1.0044448	1.016854	1.046486	1.041488	1.036298	1.014187	0.989343	1.0092398
3.09	1.018582	1.039257	1.0068613	1.007295	1.010083	1.025889	1.015188	1.2029	1.0033951	1.05131	1.00876	1.045485	1.033511	0.944025	1.031605
3.1	1.026596	1.0066986	1.018777	1.0089161	1.010233	1.09089	1.000007394	1.31447	1.02648	0.9980485	1.048678	0.973113	0.983001	0.988183	0.9974225
3.11	1.030298	1.024055	0.98079	1.012344	1.037652	1.059121	1.012594	1.19993	0.9983196	0.974756	1.090417	1.035316	1.0042231	1.031578	1.028536
3.12	1.019023	1.042295	1.011487	1.0071996	1.029571	1.011327	1.070761	1.16349	0.968779	0.989735	0.99920461	1.0463	0.9918385	0.961328	1.015203
3.13	1.022857	1.030842	1.023509	0.9949988	0.9988899	1.051751	0.982436	1.09055	1.051456	1.037358	0.94305	1.11044	1.019757	0.9922124	0.958181
3.14	1.033166	1.036072	1.014866	1.0024754	1.047554	0.980024	1.045404	1.068254	1.049213	1.012261	0.936985	1.086961	1.044739	0.9902725	1.0026396
