Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10
2.43	1.039515	0.9924797	1.052045	1.10615	1.045203	1.052612	1.038147	1.013838	1.032985	1.023153
2.44	1.050668	0.9914879	1.062092	1.088922	1.094157	1.015509	1.060895	1.069377	1.014648	1.015004
2.45	1.029435	1.0017482	1.035224	1.064565	1.10289	1.086605	1.032257	1.027035	0.988476	0.963568
2.46	1.012897	0.9987807	1.045742	1.0093663	1.10109	1.044986	1.021406	1.029384	1.024348	1.040697
2.47	1.010798	0.9944963	1.025184	1.019269	1.074512	1.019033	1.053246	1.048861	0.9968324	1.046915
2.48	1.015816	0.9983101	1.055945	1.039645	1.05126	1.017651	1.011388	1.014017	1.030279	1.026162
2.49	1.051922	1.0017659	1.022684	1.0536	1.07459	1.075593	1.025166	1.024626	1.020542	1.019466
2.5	1.058261	0.9983672	1.056527	1.070561	1.074087	1.017147	1.048789	1.010115	1.033565	1.0016462
2.51	1.010969	0.9959203	1.019186	1.026767	1.033822	1.034818	0.9930663	1.03536	1.045191	1.024074
2.52	1.049793	0.9917878	1.057095	1.040196	1.076472	1.18368	1.12225	1.032099	1.027128	1.3838
2.53	1.10547	0.9932289	1.087613	1.032886	1.058246	1.34759	1.112	1.043052	0.974232	1.41777
2.54	1.092621	0.99926798	1.063731	1.022504	1.094193	1.24622	1.065762	1.053633	1.020534	1.30353
2.55	1.073395	1.00031547	1.068084	1.037951	1.044078	1.16145	1.051062	1.039491	1.096176	1.23796
2.56	1.055082	1.0042304	1.084747	1.0070557	1.03037	1.14034	1.056505	0.998564	1.034329	1.13311
2.57	1.066596	0.9972948	1.074947	1.045834	1.028442	1.090861	1.058107	1.026638	1.065721	1.12669
2.58	1.078461	0.997906	1.029539	1.056791	1.043336	1.11483	1.054347	1.050296	1.077005	1.060409
2.59	1.045194	1.0022038	1.024593	1.058611	1.051946	1.027327	1.056018	1.018126	1.025142	1.059953
2.6	1.067369	0.9974957	1.032862	1.025815	1.051541	1.057017	1.089727	1.039915	1.036724	1.071437
2.61	1.05141	1.0033965	1.089407	1.038617	1.030871	1.025094	1.056228	1.03224	1.064064	1.027828
2.62	1.03287	1.00016558	1.057447	1.040504	1.024495	1.028172	1.03821	1.026167	1.080602	1.0095325
2.63	1.022666	1.0059974	1.022796	1.015506	1.035309	1.033882	1.046271	0.968334	1.084973	1.037444
2.64	1.034663	0.9941173	1.036835	1.039678	1.063545	1.038095	1.028295	1.025386	1.031503	0.989459
2.65	1.05519	1.0010703	1.061996	1.030443	1.058568	1.073264	1.038647	1.045964	1.030134	1.039385
2.66	1.15782	0.9980504	1.086774	1.080505	1.048691	1.10029	1.010997	1.057158	0.977483	1.098664
2.67	1.12439	1.00040348	1.088897	1.04376	1.034118	1.063203	1.089263	1.032521	1.028547	1.062018
2.68	1.10257	1.00070363	1.045141	1.0099652	1.065096	1.047644	1.036804	1.037398	0.9958669	0.9957188
2.69	1.10234	0.99909739	1.01512	1.032979	1.032358	1.055905	1.05168	1.017289	1.015372	0.993849
2.7	1.082299	0.9943258	1.071375	1.050787	1.020429	1.045806	1.063728	1.035952	1.015124	1.028156
2.71	1.055803	1.0001406	1.026967	1.047991	1.012895	1.067399	1.052957	1.0048743	1.06589	1.040117
2.72	1.052052	1.0027559	1.013313	1.021765	1.03032	1.029993	1.013226	1.087295	1.058929	0.976712
2.73	1.033878	0.9939279	0.973939	1.029618	1.045747	1.028495	1.030216	1.086175	1.00087719	0.977308
2.74	1.047044	1.0021608	1.056172	1.024684	1.048957	1.036693	1.023705	1.01042	1.0065651	0.983476
2.75	1.029587	1.0011285	1.006118	1.0042049	1.043805	1.019194	1.021144	1.038835	1.022691	1.016443
2.76	1.033321	0.995446	1.012051	1.067986	1.02995	1.0096575	0.970605	1.091035	1.0027648	1.031305
2.77	1.030553	0.99987973	0.987531	1.10729	1.029326	1.034701	1.034753	1.103	0.9957798	0.983849
2.78	1.018319	0.9957483	1.025689	1.079756	0.9938179	1.034384	1.047922	1.055661	1.058243	1.05215
2.79	1.0068812	0.996221	1.052304	1.1478	1.01037	1.039697	1.011491	1.073451	1.046934	1.033383
2.8	1.035146	0.9976215	1.12662	1.093168	1.012049	1.0078794	1.059375	1.029742	1.040225	0.9958112
2.81	1.021963	0.9971227	1.055662	1.12278	1.020584	1.0065538	1.054553	1.034818	1.025798	1.043864
2.82	1.010936	0.9959312	1.10459	1.0939	1.0063798	1.020646	1.025131	1.030603	1.0035697	0.952312
2.83	1.033787	1.0061894	1.070096	1.045259	1.041935	1.00040708	1.0066787	1.027106	0.9956219	1.024367
2.84	1.056058	0.9927188	1.042529	1.068111	1.030647	1.031923	1.041427	1.038115	1.025471	1.045836
2.85	1.06245	0.984023	1.034643	1.062835	0.9986083	1.019884	1.030052	1.031275	1.027828	1.0063463
2.86	1.056204	0.9905743	1.010429	1.10467	1.041447	1.020774	1.020233	1.080855	1.026676	1.050146
2.87	1.0297	1.0017162	1.016335	1.069568	1.027688	1.071905	0.998936	1.047446	1.031243	1.0070577
2.88	1.058803	0.9953253	1.02766	1.046724	1.0091604	1.038166	1.016092	1.044393	1.054451	0.9912918
2.89	1.033895	1.0047283	0.980734	1.0072486	0.992139	1.014237	0.9933737	1.03734	0.9913292	0.9952455
2.9	1.032966	0.9955375	1.036235	1.032609	1.035603	1.04807	1.000001364	1.024805	1.054401	1.015007
2.91	1.027684	0.9966523	0.9935321	0.9913637	1.01553	1.017242	1.048921	1.0068345	1.026379	1.01872
2.92	1.014505	0.998202	1.012258	1.055751	1.037411	1.0044122	1.046235	1.032763	1.030766	1.070697
2.93	1.03212	1.0014405	1.041033	1.056278	1.046851	1.081422	1.044943	1.042374	1.013166	1.018677
2.94	1.012636	0.988996	1.046505	1.040266	1.031789	1.038784	1.0097797	1.026833	1.024672	1.042362
2.95	1.036264	0.989076	0.973845	1.050162	1.047853	1.014581	1.047562	1.022808	1.066391	1.0010117
2.96	1.01268	0.9939765	1.054557	1.064325	1.027687	1.042455	1.019129	1.038932	1.032699	1.071594
2.97	1.047193	0.9975179	0.9942757	1.035751	1.010235	1.056731	1.058806	1.037492	0.974267	0.983435
2.98	1.0167	1.0068413	1.012661	1.023253	1.0064519	1.00083854	1.0081384	1.030379	1.013062	1.0080418
2.99	1.037555	0.9965666	1.018518	1.02891	1.055129	1.031606	0.9914071	1.014564	1.045057	1.042457
3	1.011962	0.9987301	1.030939	1.037548	1.035064	1.0029192	1.029746	1.032234	1.012186	1.042393
3.01	1.026569	0.9923119	1.016548	1.052447	1.00096284	1.020264	1.031182	1.0069061	1.050078	0.982839
3.02	1.031747	0.99777	1.04769	1.042267	1.0086823	0.977786	1.024391	0.980779	1.064918	1.031472
3.03	1.013163	0.9931658	1.023286	1.021299	1.0083006	1.028344	1.026732	1.015003	1.0048247	1.026687
3.04	1.018792	1.0055557	1.0055306	1.050019	1.020546	1.030534	1.0051191	0.9982247	1.030649	0.976881
3.05	1.021491	1.0012895	1.0047297	1.059515	1.011703	1.01624	1.023039	1.058119	1.016737	1.022791
3.06	1.046696	1.0023747	1.038793	1.05177	1.037387	1.020092	1.017534	1.072466	0.9971257	1.022146
3.07	1.039408	0.9939956	1.038889	1.020661	1.0066867	1.028251	0.967679	0.979745	0.986432	0.986718
3.08	1.015138	0.988122	0.987832	1.059583	1.0081345	1.0079852	1.029886	1.046113	0.980097	0.99981656
3.09	1.001352	1.0033536	0.975589	1.040702	1.037544	1.0091281	1.012257	0.967672	1.015846	0.9931958
3.1	1.021788	1.002617	1.027376	1.050467	1.037117	1.037487	0.987925	1.030838	1.021191	0.970346
3.11	1.015932	1.0029301	1.01689	1.015796	1.032926	1.051856	1.038884	1.011266	1.035984	1.044482
3.12	1.024968	0.98393	0.975211	1.037319	1.016248	1.051624	1.017799	0.989757	1.038745	1.023841
3.13	1.028119	1.0010166	1.03711	1.028482	1.041772	1.0042154	1.034182	1.018056	0.9983924	0.951939
3.14	1.021523	0.99984781	0.974973	1.073624	1.040758	1.054375	1.019448	0.9839	1.0087937	1.018518
3.15	1.011502	1.00061239	1.027327	1.03223	1.00057778	0.9902168	1.023898	1.019792	1.039862	0.9947191
3.16	1.039151	0.99324	1.021722	0.988344	1.026402	1.024495	1.035132	1.0041102	1.011649	1.02707
3.17	1.0073666	0.9977303	1.021416	1.0366	1.026584	1.0012985	1.0056248	1.01159	1.0010064	0.981177
3.18	1.041861	1.0005643	0.960326	1.022763	0.9969746	1.071315	1.018945	1.013836	1.011218	0.983624
3.19	1.032078	0.9908124	1.07286	0.9924102	1.024391	1.011441	0.977434	1.0045989	1.051692	0.986407
3.2	1.020605	0.9961423	1.040156	1.13818	1.017339	1.027741	1.038942	1.052827	1.032203	1.0058545
3.21	1.020699	0.9962759	1.069768	1.17107	1.016065	1.025119	1.010268	1.0056015	1.049311	0.961809
3.22	1.0094715	1.0039178	1.038335	1.19242	1.031528	1.014052	1.049329	1.047251	1.0418	0.9952858
3.23	1.039238	0.998466	1.009955	1.12909	0.9947921	1.034808	1.031964	1.0562	1.062082	1.039826
3.24	1.017363	1.00065168	1.052318	1.15422	1.029932	1.013528	0.989975	0.980597	1.065727	1.032217
3.25	1.016336	1.0022972	1.045419	1.14195	1.015942	1.0054623	1.032659	1.028044	1.019705	1.019939
3.26	1.036566	0.994928	1.018512	1.14312	1.015165	1.035868	1.072459	1.012798	0.9919121	0.986433
3.27	1.01839	0.9929951	1.017236	1.098678	1.040089	1.036685	1.02108	1.05799	1.053931	1.033243
3.28	1.0048334	1.0022337	1.03186	1.11202	1.038617	1.058577	1.058595	1.0094848	1.049011	1.041378
3.29	1.012973	1.0069002	1.021956	1.10094	1.14556	1.044696	1.017987	1.021141	0.975498	0.981724
3.3	1.0057501	0.9981251	1.010495	1.053297	1.089108	1.070414	1.050529	1.046648	1.053557	1.028036
3.31	1.027329	0.996182	1.049348	1.072435	1.098747	1.019545	1.015116	1.031719	1.013472	1.0027003
3.32	1.042128	0.987039	1.019275	1.068578	1.052118	1.036655	1.035588	0.9950235	1.052744	1.050211
3.33	1.043101	0.998566	1.028864	1.063462	1.096896	1.026261	1.045349	1.046868	0.9946985	0.98847
3.34	1.039171	0.99946202	1.01193	1.039498	1.052083	0.977804	1.0079045	1.0074029	1.034098	0.9945956
3.35	1.04155	0.9903245	1.037	1.03023	1.046734	1.023274	1.0058366	1.09021	1.024593	1.034203
3.36	1.05059	0.99908737	0.98457	1.043037	1.037743	1.040025	1.031202	1.057491	0.9914852	1.033631
3.37	1.0064267	1.0011028	1.034878	1.033164	1.047409	0.993315	1.0079127	1.017486	0.974205	0.980203
3.38	1.057227	0.9940339	1.036396	1.052934	1.026526	1.035341	1.018674	1.016984	1.055354	1.010497
3.39	1.053971	1.0012953	1.068579	1.038842	1.015605	1.043898	1.071348	0.995147	1.032742	1.038116
3.4	1.0092072	1.0043417	1.002725	1.037805	1.038044	1.068194	1.027144	1.043749	1.034867	1.020706
3.41	1.014859	0.9988244	1.019541	1.039999	0.989709	1.067956	1.041708	1.0027063	1.029447	0.9939629
3.42	1.0055262	0.9983002	1.032412	1.067258	1.014095	1.043075	1.014273	0.9915575	0.9929473	0.99955796
3.43	1.035902	0.995617	1.028097	1.0033752	1.026829	1.051639	1.056238	1.051372	1.063226	0.977385
3.44	1.0026422	0.99915549	1.012188	1.022135	1.036079	0.99928058	1.034726	1.043642	1.025572	0.967138
3.45	1.026026	0.99985824	1.038334	1.029288	1.036887	1.029615	1.017476	1.0169	1.037915	1.0040395
3.46	1.041045	0.9977002	1.0056736	1.05633	0.988364	1.074682	1.024367	1.0074087	1.016204	1.047693
3.47	1.052149	0.9965896	1.013635	1.044293	1.040354	1.066547	1.030447	0.989272	1.00067365	1.036156
3.48	1.036102	0.993635	1.019593	1.020126	1.011374	1.016535	1.032171	1.022651	1.038748	0.987913
3.49	1.023213	0.998844	1.0088071	1.052331	1.021662	1.032847	1.031777	1.014998	0.989722	1.036773
3.5	1.022985	0.9938111	1.0055136	1.039238	1.029851	1.01723	0.9920603	1.060567	1.038389	1.0065263
3.51	1.027776	0.9924001	1.01418	1.027687	1.010255	1.034045	1.013217	1.032186	1.0086444	1.041074
3.52	1.036816	0.9912429	1.052055	1.07295	1.027688	1.0044759	1.057411	1.041428	1.032179	0.9967392
3.53	1.038752	0.9930374	1.029556	1.021141	1.0084491	1.034682	0.989714	1.065684	0.973644	1.051506
3.54	1.030225	1.0029373	1.001537	1.029882	1.0098194	1.012505	0.9916599	1.051736	1.016791	1.0057639
3.55	1.029263	0.9978053	0.9947673	1.023412	1.018111	0.9996904	0.9967818	1.01669	1.029454	1.048938
3.56	1.047059	0.9983657	1.0082154	1.061253	1.068952	1.017605	1.035822	1.017743	1.065003	1.066474
3.57	1.051442	1.0010041	1.074748	1.050265	1.063701	0.9960858	1.041651	1.057528	1.030417	1.018128
3.58	1.039512	0.9965883	1.0026803	1.016833	1.038291	1.055446	1.020843	0.982901	1.096181	1.055332
3.59	1.031133	1.0013592	1.0081095	1.016188	1.040446	1.035404	1.018743	0.973386	1.038409	1.0033353
3.6	1.059923	0.9952168	1.020184	1.027833	1.046519	1.0041926	1.0020544	1.036154	1.054384	0.9959694
3.61	1.043641	1.0031835	0.969264	1.026616	1.041495	1.014492	1.028228	1.015429	1.075109	1.034622
3.62	1.047376	1.010538	0.9957157	1.040368	1.011461	1.031807	1.033045	1.049306	1.026037	1.0087467
3.63	1.038764	0.9974825	1.031108	1.03904	1.029938	1.037908	1.047047	1.0039023	1.05648	1.063837
3.64	1.032542	0.99968205	1.021243	1.0062862	1.024266	1.039827	1.029234	1.022056	1.015687	1.071192
3.65	1.037167	0.9969999	1.018192	1.036364	1.021965	1.044727	1.0032903	1.025394	1.064395	1.067459
3.66	1.038043	0.9979713	1.03017	1.043057	1.029439	1.040809	1.036262	0.9926185	1.013514	1.049068
3.67	1.059766	0.9961225	1.036125	1.05066	1.024029	1.021237	1.043658	1.0088729	1.050557	0.98418
3.68	1.022861	0.9982352	0.9946277	1.026276	1.015734	1.051355	1.020629	1.010512	1.024577	1.058211
3.69	1.027084	0.992154	1.022551	1.008066	1.0214	1.026304	1.036006	1.084218	1.067012	0.98443
3.7	1.03414	0.9977486	1.041	1.059527	1.053536	1.043828	1.020541	1.025637	1.0092389	1.041804
3.71	1.025273	0.9927122	1.083592	1.063333	1.045047	1.038536	1.0053604	1.013277	1.050932	1.0024141
3.72	1.033969	0.9966385	1.05157	1.027594	1.02156	1.069417	1.068176	1.049923	1.060343	0.983273
3.73	1.053369	1.0036307	1.016544	1.013736	1.053733	1.030749	1.046304	1.083537	1.096807	1.11703
3.74	1.049272	0.9925806	1.046086	1.036213	1.049621	1.0031349	1.083182	1.036321	1.029383	1.054627
3.75	1.033758	1.0007919	1.014994	1.060305	1.039457	1.042506	1.066694	1.037317	1.036375	1.015739
3.76	1.025764	1.0043981	0.9930385	1.044766	1.035075	1.0028782	1.015871	1.067683	1.01412	1.03583
3.77	1.022537	1.0012827	0.974643	1.039358	1.03375	1.05839	1.028434	1.024113	1.042382	1.032706
3.78	1.024451	0.99924561	1.02467	0.9982538	1.016326	1.045086	0.9916279	1.0053347	0.9928742	1.011118
3.79	1.015012	1.0034305	0.982846	1.042233	1.042216	1.034735	1.026182	1.011574	1.052053	1.060079
3.8	1.066612	0.9974084	1.040586	1.012471	1.020266	1.035484	1.074985	1.033753	1.032193	1.079566
3.81	1.028477	0.983716	0.989975	1.059377	1.029327	1.039537	1.034396	1.033014	1.02584	1.042914
3.82	1.028924	0.9936529	0.9986663	1.020008	1.014997	1.10875	1.0090339	1.0079735	1.011207	1.051449
3.83	1.054516	1.00020736	1.015735	1.041662	1.049595	1.032679	1.022189	1.016359	1.063691	1.032378
3.84	1.025377	1.00018567	1.044093	1.051837	1.0431	1.060178	1.03164	1.036573	1.047811	1.00084567
3.85	1.011837	0.9970756	0.99962469	1.0049386	1.0046874	1.058659	1.040901	1.016729	1.019391	1.013682
3.86	1.017932	0.9953833	1.040275	1.037668	1.029166	1.052148	1.027414	0.99903409	1.041592	1.012655
3.87	1.038045	1.0027475	1.0036463	0.985787	1.030667	1.027156	1.024679	1.011473	1.068814	0.99911483
3.88	1.039408	0.9907722	0.9950467	1.023211	1.034813	1.029776	0.988223	1.051598	1.008353	1.033641
3.89	1.031584	1.0040547	1.029352	1.031294	1.022124	1.058215	0.986497	1.018444	1.075003	1.095824
3.9	1.01771	1.010903	1.028634	1.039404	1.028167	1.039246	1.027197	1.029644	1.049876	1.00048352
3.91	1.034733	0.99928837	1.023837	1.040811	1.036958	1.0027676	1.047075	1.039183	1.045205	1.014183
3.92	1.01201	1.000082091	1.031282	1.056082	1.0067982	1.056133	0.9924378	0.9951025	1.0065599	1.041051
3.93	1.050768	1.0051879	1.025987	1.049223	1.026817	1.039279	1.041807	1.027964	1.024149	0.9961508
3.94	1.032614	0.9918403	0.9952082	1.0191	1.025272	1.039226	1.042509	1.015643	1.055279	0.980654
3.95	1.034029	0.9932768	1.019535	1.032066	1.028176	1.013263	0.98381	1.020084	1.027336	1.076058
3.96	1.045195	0.9953467	1.052462	1.019643	1.033955	1.053797	0.988046	1.020024	1.0013966	1.044377
3.97	1.033545	0.9925453	1.037562	1.051231	1.04769	1.057475	1.019154	1.063569	1.030296	1.014121
3.98	1.025525	1.0014846	1.033979	1.047555	1.023395	1.027645	1.0080895	1.031704	1.046412	0.9917032
3.99	1.051766	0.9956365	1.03397	1.063298	1.073684	1.0064437	1.043526	1.056541	1.017917	1.0064177
4	1.049101	1.004987	1.044179	1.019539	1.036868	1.0048559	1.03185	1.03792	1.039128	1.02825
4.01	1.056909	0.9961806	1.04983	1.049555	1.024917	1.050259	1.070519	1.034313	1.053303	1.0073226
4.02	1.058554	0.99931108	1.053556	1.02496	1.040898	1.028293	1.014946	1.032567	1.033786	1.05395
4.03	1.053327	0.9951912	1.05673	1.041441	0.9943012	1.0085064	1.029771	1.022048	1.014755	1.013514
4.04	1.039961	1.010503	1.012637	0.993725	1.044238	1.051193	1.041269	1.084891	1.07872	1.061815
4.05	1.055594	1.0027411	1.010631	1.043981	1.029353	1.023191	1.028137	1.060908	1.059895	1.034523
4.06	1.034217	0.9998648	1.016508	1.15394	1.070115	1.076353	1.062905	1.042784	1.026388	1.039175
4.07	1.026605	0.9938026	1.031445	1.17056	1.035658	1.02471	1.059177	1.014231	1.041974	1.042042
4.08	1.013266	0.9962985	1.041314	1.073395	1.038991	1.045769	1.0058709	1.013586	1.05682	1.028022
4.09	1.044672	0.9982086	1.042471	1.10381	1.036318	1.0086616	1.050461	1.059825	1.023593	1.070892
4.1	1.033858	1.00049851	1.028175	1.11341	1.02174	1.045335	1.062755	1.00058823	1.050052	1.054258
4.11	1.032754	1.0020432	1.070244	1.07896	1.060005	1.012499	1.0020287	1.016592	1.041074	1.012239
4.12	1.044995	0.9970188	1.10706	1.090794	0.9927206	1.060357	1.0068436	1.059111	1.018546	1.032044
4.13	1.04048	1.0012489	1.12209	1.094086	1.045215	1.032835	1.017631	0.982773	1.042792	1.0071516
4.14	1.032928	0.9982794	1.062861	1.056469	1.038228	1.020359	1.028422	1.075516	0.9987317	1.03727
4.15	1.009562	0.99962822	1.037564	1.042673	1.024265	1.052269	1.0049583	1.016126	1.010513	0.9932652
4.16	1.020122	0.9927061	1.027907	1.063518	1.023377	1.069167	1.038312	1.046025	1.030022	0.986168
4.17	1.040437	1.010271	1.01555	1.047035	0.984847	1.062863	1.026692	1.048196	1.047717	1.00010462
4.18	1.029131	0.9967035	1.057344	1.074508	1.042332	1.063428	1.017839	1.033307	1.042349	1.0074071
4.19	1.043485	0.9940388	1.063313	1.050057	1.042324	1.075259	1.063009	1.13776	1.057572	1.027718
4.2	1.021254	0.9934979	1.0073343	1.1113	1.017192	1.058241	1.00766	1.089908	1.049397	0.9688
4.21	1.052278	0.987136	1.04232	1.15487	1.03978	1.062949	1.070734	1.094687	1.057651	1.032241
4.22	1.02302	0.999987946	1.046909	1.090742	1.037092	1.051976	1.031648	1.07735	1.081143	1.037972
4.23	1.024631	1.00085858	1.13651	1.099896	1.047375	1.047191	1.012143	1.081354	1.042793	1.05227
4.24	1.054925	1.008267	1.1254	1.085828	1.043685	1.03592	1.0024742	1.12734	1.046703	1.014311
4.25	1.038402	1.0054117	1.08222	1.074877	1.029519	1.02687	1.073363	1.080571	1.025088	1.070573
4.26	1.058381	1.0027411	1.061672	1.075891	1.053415	0.9989216	1.026906	1.041002	1.080258	1.0075665
4.27	1.23055	0.9947194	1.21068	1.11048	1.097622	1.31904	1.15104	1.027196	1.087891	1.41648
4.28	1.28251	0.9935132	1.11396	1.09453	1.1262	1.26325	1.15105	0.97862	1.082995	1.30461
4.29	1.19561	0.9930042	1.1211	1.10038	1.062499	1.20945	1.094341	1.041584	1.08705	1.15873
4.3	1.18144	0.9977706	1.092571	1.10145	1.059415	1.14084	1.03426	1.018991	1.069243	1.16903
4.31	1.15917	0.9988928	1.091132	1.11431	1.072623	1.16648	1.073151	1.060257	0.9966934	1.19959
4.32	1.12783	1.0029792	1.098427	1.090373	1.08191	1.10584	1.080332	1.054632	1.048337	1.10185
4.33	1.11876	1.00098361	1.10104	1.1325	1.064277	1.11713	1.091892	1.015542	1.036138	1.041087
4.34	1.2646	0.993422	1.17644	1.14978	1.13798	1.17381	1.15109	1.030867	1.058543	1.1153
4.35	1.24967	0.9979287	1.22663	1.15985	1.17712	1.16999	1.14703	1.14597	1.10057	1.10855
4.36	1.23702	0.99970541	1.13605	1.29464	1.1966	1.15646	1.13906	1.17162	1.12435	1.10426
4.37	1.19922	0.9971791	1.092807	1.27516	1.087951	1.1387	1.082652	1.14657	1.09271	1.0047944
4.38	1.12281	1.0057706	1.13402	1.28249	1.079799	1.16577	1.079207	1.15002	1.093019	1.035951
4.39	1.13729	1.00047053	1.12278	1.29828	1.096648	1.14275	1.042642	1.17891	1.082681	1.027988
4.4	1.14728	1.0012428	1.098513	1.293	1.12706	1.14556	1.05393	1.18541	1.12923	1.076676
4.41	1.12804	1.0025348	1.095275	1.25385	1.17477	1.10679	1.095738	1.143	1.056315	1.044142
4.42	1.12237	1.0018501	1.046576	1.26512	1.16508	1.090907	1.052319	1.13638	1.10843	1.019239
4.43	1.10358	1.0053124	1.070612	1.21761	1.11474	1.046597	1.066452	1.13579	1.052009	1.034824
4.44	1.085563	1.0017327	1.077916	1.21421	1.12971	1.085042	1.025433	1.11702	0.9934996	0.9921493
4.45	1.089048	1.0037543	1.071002	1.12535	1.062062	1.060662	1.084088	1.039073	1.02562	1.1127
4.46	1.075345	1.0061646	1.025422	1.20174	1.052529	1.075289	1.068127	1.076026	1.095083	1.0011496
4.47	1.068845	0.999917897	1.10231	1.18285	1.085881	1.10194	1.031904	1.13203	1.081538	1.087015
4.48	1.076976	1.00017401	1.078131	1.1649	1.066616	1.038926	1.12036	1.076463	1.058068	1.026116
4.49	1.11008	0.9977017	1.054689	1.17106	1.089384	1.06337	1.091098	1.038409	1.042701	1.050634
4.5	1.083565	0.9941913	1.076748	1.16394	1.061225	1.06498	1.057731	1.065114	1.012265	1.030462
4.51	1.077321	0.9902305	1.053626	1.13122	1.071472	1.066162	1.076049	1.094286	1.061404	1.037313
4.52	1.038241	1.0050392	1.078179	1.15154	1.042479	1.061612	1.018239	1.069991	1.0077897	1.050857
4.53	1.079494	1.00031155	1.055569	1.21215	1.091864	1.098645	1.079584	1.077154	1.078174	1.033551
4.54	1.050341	1.0058666	1.026485	1.16007	1.039573	1.089947	1.047211	0.984769	1.071953	1.073119
4.55	1.069506	1.005055	1.044322	1.18508	1.053167	1.056108	1.088665	1.11476	1.07326	1.035894
4.56	1.063959	1.010395	1.076673	1.17004	1.069384	1.028098	1.014119	1.053262	1.080533	1.050188
4.57	1.047295	1.0075523	1.064809	1.10659	1.062373	1.051568	1.0551	1.032107	1.046222	1.057235
4.58	1.04376	1.0048033	1.091717	1.10168	1.045496	1.056616	1.041931	1.049999	1.097374	1.079669
4.59	1.053476	1.0099021	1.048484	1.1182	1.074023	1.084506	1.026816	1.032188	1.069902	1.012157
4.6	1.044729	0.99907578	1.022534	1.1104	1.065614	1.010172	1.020857	1.044134	1.073492	0.999988391
4.61	1.23988	1.0049341	1.45885	1.11033	1.048043	1.081099	1.15862	1.046341	1.087018	1.42255
4.62	1.19777	1.0062718	1.45594	1.1035	1.052048	1.073675	1.16701	1.030537	1.017397	1.28944
4.63	1.16713	1.0039023	1.28342	1.091816	1.057379	1.099121	1.12009	1.057396	1.02853	1.20741
