Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16
1.55	1.014651	1.01226	1.022022	0.972439	1.055379	1.011284	1.018014	1.064529	1.0095072	1.03904	1.073344	1.046453	0.989434	1.022229	1.011906	0.9988935
1.56	1.017654	1.01173	1.036681	1.035907	1.019483	1.02218	1.031797	1.015141	1.020555	1.053406	1.024909	1.053425	1.0099201	1.017213	1.039336	1.0062549
1.57	0.988512	0.9947679	1.020904	0.9939835	0.9916721	1.0209	1.014006	1.010711	1.028753	1.0025207	0.9925074	1.0031113	1.024622	1.054505	0.989193	1.055079
1.58	0.9987983	0.976379	1.056795	1.041619	0.9901404	1.0096162	1.031137	0.99953173	1.011823	1.011189	1.041207	1.028273	1.01832	1.02193	1.041386	1.035177
1.59	1.011289	1.0098462	1.078973	1.026475	1.022394	1.0099024	1.061543	1.022863	1.046685	1.013034	1.052544	1.0020471	1.0031024	1.042239	1.0053481	1.0043105
1.6	1.011776	1.014448	1.020923	0.9998889	1.024644	1.011174	1.08543	1.051075	0.99980966	1.017826	0.9983995	1.077382	1.038703	1.015364	1.049982	1.044765
1.61	1.027354	0.9983301	1.016646	1.031417	1.022715	1.00919	1.021187	1.02327	1.041814	1.019249	1.059076	1.095611	1.01651	1.062712	1.033566	1.0069363
1.62	0.974992	1.017591	1.021512	1.041778	1.012049	1.042414	1.036657	0.965916	1.046837	0.9933778	1.032083	1.024765	1.015198	1.032078	1.024833	1.092561
1.63	1.025982	1.013402	1.014805	1.053633	1.0092529	1.013861	1.014321	1.071404	1.0047581	0.9913492	1.069197	1.063803	0.979543	1.047661	1.055003	1.0056223
1.64	1.036945	0.9941022	1.012397	0.967061	1.048067	1.03777	1.055038	1.020361	1.014055	1.00083928	1.0049779	1.0064537	0.976762	1.055109	1.052704	1.065544
1.65	1.00057241	1.015091	0.9923847	1.064737	1.035125	0.9950827	1.066796	1.086541	1.039136	1.033318	1.064294	1.0075361	1.0084026	0.9907481	1.087646	1.031735
1.66	1.02664	0.980318	0.9909883	1.046318	1.029293	1.012499	1.035002	1.051124	1.030492	1.028531	0.9972306	0.9913152	1.005858	0.9979503	1.019365	0.961943
1.67	1.01354	1.032052	1.083033	1.034052	1.034929	1.019769	1.029369	1.066687	1.059819	1.010929	1.024605	1.02601	1.027567	1.029449	0.979448	1.054176
1.68	1.034589	1.014204	1.018083	1.00005953	0.9966895	1.019175	1.062791	1.0079379	0.970497	1.0083231	1.012767	1.081903	1.01346	1.010982	1.042281	0.9919418
1.69	1.046275	0.964603	1.0072292	1.0069671	1.060388	1.044259	1.016526	1.0093804	1.040624	0.970194	0.987116	1.05971	1.03548	1.0024557	0.968647	1.04791
1.7	1.044214	0.981779	1.046443	1.056768	1.0011125	1.041381	1.077417	1.066337	1.029011	1.036222	1.08035	1.0036763	1.020866	1.028768	0.981423	1.062885
1.71	1.012327	1.018498	1.042287	1.050858	1.086115	0.981875	1.049568	1.057192	0.977649	1.050576	1.03869	1.01689	0.985578	1.0032848	0.975117	1.032564
1.72	1.027085	1.0012378	1.023279	1.029856	1.020383	0.976376	1.023954	1.038089	1.030499	1.047347	0.972519	1.097528	1.035729	1.014737	1.015408	1.063499
1.73	1.026112	1.027463	1.0019871	1.020377	1.049183	1.062965	1.036234	1.054081	1.037955	0.9989886	1.020982	0.972039	1.048228	1.046096	1.080577	1.081925
1.74	0.9931145	1.0083765	0.978882	1.046616	0.976903	1.050376	1.037586	1.030521	1.025402	1.0070896	0.985644	1.037047	0.9923212	0.9981799	0.978122	0.967879
1.75	0.9981639	0.9903938	1.0089249	0.965792	0.95982	1.05174	1.075886	1.062266	1.034149	1.040895	1.008825	1.030502	0.9938568	1.046484	1.014356	0.986487
1.76	0.9910378	1.026265	1.024392	1.096113	1.048232	1.026505	1.061084	1.010615	1.013082	1.023357	1.017547	1.021049	1.026202	1.027416	0.969451	1.052135
1.77	0.9930962	1.02811	1.0583	0.983735	1.018333	1.0072218	1.023832	1.031938	1.040303	1.0085356	0.989201	1.036419	1.0076605	1.030555	1.047376	1.021875
1.78	0.9948694	0.99930199	1.023598	0.9984062	1.054796	1.048883	1.022017	1.042547	1.03999	1.021685	1.058077	1.023072	1.02721	1.0081845	0.975804	1.099896
1.79	1.020099	1.044573	1.031462	1.0024389	1.036602	1.020578	1.013201	1.040164	1.059451	1.0020294	1.060638	1.051042	1.033547	1.059034	0.975072	1.00097409
1.8	1.0021451	1.010353	1.033868	1.045003	1.01136	1.024151	0.961322	1.042426	1.038058	1.013976	1.0014188	1.057075	1.032807	1.038713	1.00029352	1.043232
1.81	0.998342	1.010549	1.053825	1.083252	1.022323	1.023849	1.080055	1.057473	0.992419	1.035863	1.053971	1.024712	1.018886	0.997556	0.986018	1.023448
1.82	1.031999	1.010916	0.976203	1.050378	1.059243	1.052286	1.0248	1.01385	1.014482	1.023291	0.999955574	1.033822	1.044244	1.020517	0.975328	1.085466
1.83	1.020295	1.033935	1.0040116	1.04632	1.02965	1.066988	0.989786	1.063902	1.054856	1.05589	1.082454	1.027669	1.005126	1.060975	1.047958	1.036955
1.84	1.00097455	0.9910674	1.03724	1.036784	1.016092	1.053673	1.039616	1.012978	1.042107	1.018098	1.027123	1.025901	1.0094011	1.062695	1.0043904	1.038097
1.85	0.988891	1.0095407	1.127	1.035591	1.063676	1.046504	1.029773	1.021869	1.03876	1.04215	1.092727	1.060278	0.969336	1.028402	1.052897	1.070991
1.86	1.027263	1.034617	1.0090256	0.978196	1.017562	1.041164	1.014398	1.018763	1.049592	1.01904	1.08535	1.01711	1.042229	1.05405	1.035864	1.057804
1.87	1.0094103	0.987121	0.97466	1.0086463	1.046902	1.02006	1.0090456	1.028174	1.011094	1.057939	1.027035	0.982029	1.038355	1.04401	1.034989	1.011212
1.88	0.976864	1.040169	1.0079768	1.018044	1.012713	1.05179	1.056514	0.979901	1.05755	0.9988328	0.983953	1.043902	1.034781	0.9932195	1.031924	1.01741
1.89	1.017543	0.9988754	1.022835	1.066667	1.047761	0.960571	1.046566	1.041816	1.0067212	1.0083165	1.050785	0.9957834	1.067898	0.979716	1.021568	0.97073
1.9	1.038704	1.004484	1.044759	0.9965621	0.999922059	1.0054789	1.043196	0.983002	1.031769	1.0027528	1.0060436	1.074256	1.043516	1.057264	0.978948	1.050365
1.91	1.020492	1.0083312	1.07202	0.984805	1.023025	1.0080856	1.020567	0.988826	1.019407	1.042142	1.018357	1.051657	0.98029	1.046666	1.028963	1.016204
1.92	1.011626	0.9987948	1.01597	1.015822	1.024701	1.0069098	1.0086731	1.019304	1.014202	0.987011	1.0068608	1.0051761	1.022285	1.0046253	0.9943893	1.01809
1.93	1.024865	1.010754	1.07259	1.069907	1.018729	0.965145	1.080935	1.014998	1.025679	1.020688	1.060922	1.058395	0.9975418	1.047695	0.951048	0.99958511
1.94	1.032974	0.9927818	1.05103	1.031792	1.040843	1.056962	1.047514	1.026938	1.022516	1.017845	1.043334	1.039059	1.013839	1.012147	1.064542	1.091455
1.95	1.014914	1.020395	1.046575	1.061288	1.033838	0.9986251	1.021573	1.046989	1.0090189	1.011411	1.074676	0.9971357	1.0050797	1.042789	1.038096	1.020356
1.96	1.037103	1.019843	1.03364	1.053281	1.028311	1.068972	1.023629	0.941297	1.005147	1.062224	1.042633	0.975229	1.060717	1.0026878	1.00075717	1.061061
1.97	1.017501	0.98876	0.9925568	1.0067185	0.986824	1.050196	1.069085	1.019286	0.962615	1.012713	1.034019	0.944068	0.976302	1.009059	0.9981874	1.041869
1.98	1.0058554	1.029295	1.074709	1.014861	0.969001	1.034679	1.030695	1.0075647	0.985623	1.019997	1.086711	1.0018557	1.0030853	1.023853	1.078246	1.062373
1.99	0.977041	1.0097387	1.063644	0.986207	1.021162	0.9945867	0.9970058	1.025073	1.025791	0.987067	1.03203	1.042432	1.015967	1.01701	0.9971986	1.0099834
2	1.02694	1.00041352	1.048592	0.951746	1.070931	1.037828	1.039305	1.027308	1.024893	1.039861	1.066967	0.963223	0.967942	1.062624	1.026482	1.0042164
2.01	1.0027114	1.01019	1.05345	1.02565	0.996664	0.9983445	1.011651	1.015802	0.9923528	0.99950235	1.043737	1.058456	1.023995	1.027898	1.0071015	0.966008
2.02	1.018698	1.039665	1.015665	1.098824	1.057385	1.00037522	1.028023	1.055237	1.022149	1.05759	1.061274	1.031499	1.054972	1.051388	0.97201	1.056378
2.03	1.031935	0.939685	1.078928	1.0090707	1.061872	0.9989401	1.021565	1.001583	0.981725	0.959433	1.028789	1.072957	1.014629	1.0298	0.973883	1.047943
2.04	1.050423	1.06059	1.05194	1.084392	1.064915	1.037213	1.059288	1.072989	1.055679	1.046775	1.070653	1.11344	1.0014751	1.031104	1.04884	1.045448
2.05	1.0076538	1.0040993	1.023498	1.071145	1.01515	1.003919	1.012429	1.043187	1.071348	1.046663	0.982579	1.030518	1.031342	1.061598	1.040911	1.052499
2.06	0.9984187	1.0040763	1.046606	1.022667	1.012074	0.9965325	1.036443	1.040644	1.025836	0.9725	1.020202	1.075604	1.00062564	1.014828	1.060179	0.9906656
2.07	1.033347	1.044978	1.06554	1.07489	1.0021149	1.047353	1.074534	1.01176	1.045072	1.05465	1.023715	1.038904	1.070311	1.033436	1.022128	0.979752
2.08	1.018299	1.027592	1.004716	1.079702	1.056064	1.075116	1.027294	1.069976	1.014836	1.041495	0.951151	1.062516	1.026963	0.9917999	1.042887	1.025632
2.09	1.0069974	1.043707	1.0039628	1.1037	1.022915	1.054817	1.013758	1.054865	1.039756	1.030571	1.063452	1.034196	1.055339	1.020314	1.051782	1.027411
2.1	1.024072	0.986797	1.043245	1.013481	1.017703	1.039722	0.9912807	1.061396	1.012102	1.016168	1.054904	0.968014	0.957837	1.038519	1.035606	1.027682
2.11	1.0099363	1.029206	1.025104	1.028843	1.011332	1.014192	1.01124	1.025255	1.06426	1.01958	0.9932593	1.056903	1.00061138	0.969368	0.9959415	1.009044
2.12	1.042612	1.035292	1.043465	1.047107	0.967837	1.020967	1.042934	1.069342	1.081805	1.0063099	1.038789	1.029624	1.027425	1.039364	1.0071457	1.088604
2.13	1.0084694	1.016433	1.037547	1.05384	1.0076306	1.067623	1.075795	1.011137	0.9986505	1.020881	1.034099	1.01578	1.027475	1.024169	0.952008	1.045625
2.14	1.023612	1.00294	1.0061435	1.054729	1.10698	1.019566	1.088458	1.031613	0.99961777	1.064933	1.088829	1.050131	1.012338	1.032063	1.037148	1.043614
2.15	1.012039	1.00034923	1.082021	1.019374	1.00068909	1.066711	1.059992	1.092837	1.027696	1.02515	1.053354	0.9911176	0.9918859	0.989044	0.989288	1.041693
2.16	0.995915	1.0031955	1.048347	1.050028	1.088974	0.974796	1.030874	1.033442	1.056683	1.0066609	1.00098302	0.9968016	1.034528	1.060806	1.024169	1.025993
2.17	1.0048544	1.0037112	1.014688	1.0049342	1.0017253	1.025871	1.053593	1.029829	1.032475	1.010643	1.00011527	1.025117	1.058719	1.0098193	1.017473	1.072531
2.18	0.974868	1.015741	1.062339	1.034605	1.018375	1.064991	1.043464	1.015193	1.057113	1.019118	1.071853	1.046975	0.967452	0.982651	1.047763	1.04071
2.19	1.023155	1.023854	1.068238	0.961116	1.052681	1.063364	0.984678	1.034161	0.988638	1.028487	1.031794	1.059809	1.064805	1.00044244	0.9935873	0.947333
2.2	1.028619	1.020039	1.023657	1.019959	0.987272	0.977603	1.09314	1.069748	1.019188	1.06183	1.043018	1.0084825	1.055868	1.020703	1.023914	1.042757
2.21	1.0099441	1.0010118	1.02229	1.051878	1.070701	1.0063341	0.982662	1.059422	1.027448	1.02264	0.970803	1.063556	0.9978486	0.970458	0.989399	0.98451
2.22	1.01013	1.027403	1.06489	0.958175	1.021775	1.03276	1.04151	1.027571	1.033584	1.0265	1.05821	1.039195	1.046701	1.048518	1.062337	1.048534
2.23	1.057604	1.0038131	1.03152	1.029721	1.046833	1.046552	1.074584	1.027423	1.067371	1.025944	1.054403	1.041828	1.015023	0.998783	1.0061236	1.065575
2.24	1.029065	1.020752	1.076166	1.085786	1.035306	1.013878	1.10927	1.023873	1.035742	1.038861	1.065244	1.025256	1.086604	1.015379	1.035191	1.02844
2.25	1.050936	0.988759	1.022018	1.056757	1.0025417	1.041204	1.0071021	0.98961	1.015124	1.034295	1.085359	1.010965	1.021589	1.053573	1.014261	1.043515
2.26	0.9954041	1.0060295	1.031258	1.057413	1.044656	1.0038831	1.046502	1.044516	1.062764	1.031162	1.041248	1.071738	0.9923059	1.059449	1.025861	1.045443
2.27	1.020402	1.011609	0.9967816	0.986514	1.037614	1.023857	1.022924	1.0019261	1.035552	1.029621	0.97183	0.986517	1.013812	1.060894	1.013887	1.098396
2.28	1.028681	1.014878	1.076932	1.027267	1.020433	1.033592	1.082001	0.9914084	1.029253	1.017918	1.086604	0.959502	1.033458	1.021313	0.987348	1.018931
2.29	1.042654	0.9936453	1.090507	1.019467	0.988064	1.030389	1.0044125	0.982927	0.9952126	1.01733	1.024444	0.9985402	1.045712	1.031532	0.976128	1.033308
2.3	1.017432	1.0070535	1.013614	1.013176	1.0060761	1.055706	1.10362	1.0071402	1.04428	0.9943731	1.029846	0.948936	1.042246	0.989897	1.043133	1.018729
2.31	1.020489	1.018429	1.092692	1.09798	0.9979446	0.9954412	1.073256	1.069379	1.015784	0.986703	1.066203	1.023765	1.028823	0.9988537	1.088383	0.959034
2.32	1.018751	1.040995	1.046083	0.9976661	1.020881	1.066704	1.13385	1.040163	1.044566	0.9970479	1.0052047	1.038055	1.08046	1.032835	1.018465	1.03587
2.33	1.035162	1.009068	1.020395	1.029779	1.048496	1.05585	1.065096	1.034669	1.054273	1.024813	1.029775	1.057588	1.044483	1.020743	1.034714	1.00038248
2.34	1.021146	0.9921546	1.032792	1.044135	1.055589	1.010077	0.9977466	1.0056593	0.983461	0.975786	0.983405	0.9930591	1.042419	1.0016324	0.997227	0.98213
2.35	1.016556	1.025416	1.00014331	0.961552	1.01776	1.027452	1.03889	1.026451	0.985005	1.030761	1.033559	1.0076458	1.051121	0.976215	1.054065	1.013343
2.36	1.012615	1.0063731	0.9908015	1.077331	1.0049688	1.037943	1.020851	1.041976	1.0027022	1.022603	1.060726	1.025991	1.064464	0.9976401	0.9969754	1.0094755
2.37	1.010363	1.0090047	1.031266	1.055817	1.039918	1.038377	0.991	1.028226	1.029522	1.028756	1.037451	1.0041842	0.967577	1.044722	1.058126	0.9918203
2.38	1.035955	1.0084309	1.065883	1.0023226	1.035298	1.058284	1.011298	1.047152	1.050695	0.983347	1.075015	1.06487	1.034949	1.025421	0.982331	1.044393
2.39	1.0047239	1.022496	1.019309	1.067613	1.041894	1.016258	1.00235	1.059487	1.020061	1.025069	1.0093807	0.9950973	1.0060934	0.988931	1.076085	1.090682
2.4	1.010839	1.046242	1.057599	1.018422	1.034052	1.034592	1.011319	1.026434	1.0020169	1.024484	1.048862	0.982647	1.038191	0.986088	1.036881	0.9952877
2.41	0.987102	1.027747	1.038498	0.9986101	1.033776	1.011923	1.078993	0.9968222	1.022148	1.017955	1.01992	1.069537	0.991574	0.974136	1.066859	1.0034447
2.42	1.015446	1.041884	1.042421	1.015914	1.046338	1.039605	1.07951	1.02629	1.030255	1.085166	1.10546	0.981615	0.9909079	1.079875	1.041108	1.11851
2.43	0.9816	1.027723	1.025923	1.027819	1.059994	1.052726	1.049738	0.989702	1.016399	1.07415	1.024564	0.9915274	0.9941226	1.0048734	0.950407	1.023647
2.44	0.988736	1.019928	1.032035	1.018815	1.044279	1.042993	1.018666	1.054269	1.033016	1.044915	1.028074	0.973381	1.019899	1.013517	1.029583	1.0016356
2.45	1.015504	0.99938266	1.04068	0.9986799	1.032699	1.0267	1.023221	1.058937	1.034496	1.022183	1.013391	1.046659	1.038899	1.0038212	1.00056146	1.015013
2.46	1.018704	1.027049	1.058334	1.064481	1.047281	1.019387	1.079484	1.043649	0.9943887	1.071562	1.046828	0.983483	1.078815	1.033492	1.0011739	1.05495
2.47	1.016688	1.010254	1.10919	1.024457	1.027147	1.019425	1.047502	1.022218	1.038203	1.043977	1.012005	1.014728	1.083182	1.025857	1.036718	1.0089164
2.48	1.023092	1.035051	1.01564	0.979233	1.037062	1.016818	1.014223	1.0062433	1.021854	1.063898	0.9911573	1.0013962	0.980995	0.9907681	0.9986398	1.042104
2.49	1.038435	1.019022	1.04803	1.012319	1.083986	0.9965279	0.99960462	0.9976502	1.026505	1.026876	0.987842	0.952974	0.99917359	0.9926655	1.017558	1.016906
2.5	1.012575	1.003455	1.039678	1.017536	1.042132	1.034248	1.039316	0.989721	1.066734	1.074623	1.011202	0.982846	1.008705	1.047593	0.9948316	0.9951388
2.51	1.039047	0.989985	0.9913603	0.977982	0.98071	1.056772	1.041224	1.043718	1.0089075	1.025639	1.014685	0.979194	1.024315	0.992635	1.067135	0.98203
2.52	1.01092	1.018738	1.045871	1.013493	0.989318	0.9901887	1.036699	1.042815	1.04631	1.022761	1.014497	0.982917	1.026786	1.039524	1.050862	1.029714
2.53	0.973764	1.040864	1.044553	1.02814	1.064918	1.04799	1.035795	1.033948	1.019168	1.0205	1.036497	1.018194	1.019502	0.979663	1.027484	1.03773
2.54	0.9966276	1.008979	1.010853	1.023978	1.019409	1.0071593	1.095093	1.020074	1.013327	1.028678	1.019874	1.061009	1.014358	0.9957982	1.03102	1.07038
2.55	1.0035625	1.024465	1.057629	1.0072697	1.03483	1.032867	1.04592	1.10387	1.022255	1.024717	1.036167	1.041095	0.975389	1.059348	1.029931	1.025609
2.56	0.9903729	1.017142	1.039916	1.057791	1.007012	0.9905715	1.076588	1.041484	0.9966755	0.95874	1.019911	1.000063401	0.975144	1.052686	1.019609	1.015981
2.57	1.00087993	1.012239	1.038297	1.059654	1.050465	1.060829	1.067628	1.041465	0.986214	1.02583	1.033627	1.061258	1.083103	0.969478	0.985518	0.9960787
2.58	0.979513	0.981967	1.00030362	1.082673	0.987326	1.051006	1.036812	1.025114	1.022472	1.048274	1.066255	1.12062	1.052814	1.025677	1.022078	1.067657
2.59	1.011879	1.038128	1.045679	1.045014	1.068165	1.033311	1.037939	1.046311	1.018531	1.0017619	1.028532	0.981294	1.030113	1.0078389	1.028548	1.034106
2.6	1.0010498	1.0077115	1.093425	1.095449	1.0003104	1.082191	1.0011048	1.010418	1.047275	1.03873	1.05201	1.074294	1.038641	1.036296	1.019898	1.037364
2.61	1.00029099	1.030301	1.035737	1.060922	0.9916338	1.005516	1.011971	1.043463	1.037669	1.022172	1.003803	1.013574	1.04356	0.969926	1.036643	1.0066491
2.62	0.982186	1.014989	1.067181	1.028386	1.032774	1.0492	1.014087	1.04896	0.988753	0.9976797	0.9916079	1.029569	1.036472	1.063733	1.014675	1.035819
2.63	1.009031	1.018901	1.017976	1.076904	1.07885	1.014732	1.043281	1.055965	1.038881	1.040883	1.062836	1.083764	1.0015061	1.044263	1.011768	1.1211
2.64	1.000054219	1.018825	1.033256	1.014752	0.976245	0.9932785	1.017009	1.0095908	1.047588	1.019014	1.020238	1.040075	1.011737	1.0034522	1.038409	0.959182
2.65	1.01986	1.0080802	0.9942446	1.0086472	1.072181	1.019841	1.024764	0.97939	0.9949737	1.053911	1.041692	0.976582	1.0019372	0.987716	1.039101	0.940772
2.66	1.034602	1.015972	1.024416	1.0080681	1.049604	1.068969	1.042016	1.044327	1.04855	1.030618	0.9752	1.023908	1.060179	1.022257	1.0069	1.059107
2.67	1.041717	1.012934	1.06346	1.046402	1.077886	1.033686	1.046428	1.075129	1.038099	1.069563	1.05093	1.049115	1.039953	0.973862	1.067492	0.9947265
2.68	1.02562	1.0017653	1.010016	1.044353	1.036004	0.982114	1.026135	1.013149	1.0065076	0.98703	1.063662	0.9925002	0.962378	1.037419	1.053146	0.984872
2.69	1.05248	1.0074617	1.060739	1.071212	1.051944	1.014609	1.030757	1.013254	1.028629	1.0079198	1.043283	0.933275	1.020506	1.033474	1.0029201	1.074721
2.7	1.010698	1.022759	1.063514	1.0076863	1.057932	1.075076	1.050278	1.082704	1.03274	1.014063	1.04902	1.058242	1.062284	1.080741	0.989159	1.036797
2.71	1.00033339	1.017868	1.018352	1.07172	1.014771	1.033931	1.10421	1.04163	1.050983	1.03102	0.962918	1.062216	1.02382	1.047861	1.042617	1.054792
2.72	1.0041738	1.032152	1.036748	1.051975	1.034631	1.018754	1.029898	1.086799	1.028953	0.982083	1.054391	1.016817	1.025654	1.10324	1.073959	1.0016101
2.73	1.035448	0.9949201	1.060648	1.058319	1.042255	1.039576	1.0076142	0.9929908	0.975936	1.030833	1.099611	0.9929983	1.023286	1.039398	1.027173	0.983992
2.74	1.023888	1.022643	1.089205	1.047371	1.059059	1.027847	1.073601	1.032976	1.054988	1.045464	1.012172	1.044216	1.049943	1.02924	1.082054	1.08553
2.75	1.015438	1.021805	1.044769	1.046146	1.022142	1.041831	1.0040088	1.14151	1.030267	1.034273	1.017132	1.024427	0.963997	0.960742	1.043877	1.079755
2.76	1.0099025	1.016829	1.025181	1.054325	1.039889	1.034166	1.040984	1.032749	1.054671	1.012641	0.988445	1.021143	1.016134	1.011752	1.0029415	1.040275
2.77	1.018263	1.002905	1.047062	0.982327	0.982371	1.044938	1.036581	1.017073	1.045404	1.036853	1.011879	1.051423	0.973301	1.059375	1.055829	1.018949
2.78	1.028866	1.00060559	1.029074	0.9956025	1.050903	1.0037274	1.032942	1.048781	1.035183	1.055905	1.068129	1.014856	1.020053	0.982743	1.027064	1.07994
2.79	1.010037	1.051442	1.046417	1.024283	1.04342	0.984479	0.970844	0.971441	1.029057	0.9906634	1.029397	1.038783	1.011062	0.987301	1.082887	1.091014
2.8	1.01111	1.063022	1.070128	1.0075051	0.99930614	1.039574	1.062116	1.0061873	1.037509	1.04001	1.048301	1.013959	1.052323	1.018405	1.05272	0.9945845
2.81	1.04756	1.052529	1.038454	0.98242	1.020436	1.026266	1.049021	1.0050013	1.041093	1.050234	1.085507	1.014937	1.0095903	1.0099357	1.10586	1.04168
2.82	1.063837	1.012469	1.05563	0.987074	1.016662	1.076331	1.026305	1.047743	1.051151	1.032192	1.055636	0.9928315	1.022834	1.10933	1.050432	1.018303
2.83	1.033884	1.0042818	1.01493	1.031728	0.9929924	1.034131	1.0062622	1.03496	0.9924183	1.045397	1.061899	1.038547	0.984064	1.042371	1.014761	1.011947
2.84	1.031969	1.045682	1.050508	1.1285	1.031435	1.010005	1.037003	1.050472	1.052431	1.0001273	1.0098131	1.05345	0.9966334	1.028375	1.0033226	1.078215
2.85	1.015969	1.064128	1.0082681	1.024258	1.032627	1.033686	1.048018	1.039337	1.01392	1.039966	1.0089241	0.988489	1.022068	1.034334	0.988251	0.9911171
2.86	1.011156	1.0049181	1.046627	1.016634	1.024193	1.047243	1.043973	1.029351	1.064206	1.046882	1.053647	1.047756	1.004279	1.085278	1.052215	1.066068
2.87	1.0026012	1.032375	1.023308	1.069858	1.013094	1.061589	1.058344	1.057536	1.070918	1.057529	1.066604	0.978342	1.0053706	1.048672	0.963071	1.050851
2.88	1.020337	1.01066	1.081748	1.037736	1.0055987	0.979885	1.046051	0.988047	1.014442	1.042962	1.038526	1.10866	1.022718	1.014673	1.039772	1.036706
2.89	0.9963413	0.980171	0.972748	1.021602	0.988849	0.9908425	0.986645	1.098359	1.015729	1.075374	1.020638	0.984925	1.0081372	1.0019463	0.99926746	0.96863
2.9	0.980278	1.029303	1.051633	1.054582	0.9985881	1.032429	0.999909011	1.050091	1.056145	1.02787	0.9933735	1.024965	0.965048	1.00070234	1.055195	1.013119
2.91	1.0040376	0.9901956	1.065417	1.037777	1.056051	0.962472	1.039724	1.0023179	1.032703	1.030624	1.0087878	1.0093407	1.038778	0.958133	1.08329	1.030334
2.92	1.0031607	1.013599	1.0092864	1.038093	1.063674	1.05488	1.071461	1.017306	1.0078593	1.0035672	1.057826	1.02788	1.048067	1.054457	1.060036	1.065027
2.93	1.024245	1.027006	1.085294	1.060428	1.075669	0.99934427	1.037833	1.032204	1.022498	1.048497	1.013807	1.097247	0.9913519	0.9970457	1.039949	1.018499
2.94	1.032241	1.00046921	1.021752	0.977759	0.9908571	1.039546	1.0068111	1.039746	1.04556	0.97849	1.0010281	1.073315	1.029122	1.027976	1.051519	1.00074435
2.95	1.016192	1.017936	1.0091052	0.996321	1.011568	1.014234	0.9922408	1.051591	0.9955154	1.028485	1.023675	1.074823	1.04927	1.07947	1.0055428	1.017519
2.96	0.989518	1.011994	1.018965	1.023603	1.044664	1.021926	1.044838	0.9937855	1.014927	1.020086	1.044171	1.045319	1.045645	1.10215	1.01326	1.012227
