Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6
30.32	1.22918	1.20946	1.17373	1.13001	1.17355	1.20689
30.33	1.20568	1.18397	1.18548	1.10363	1.13187	1.16735
30.34	1.25223	1.16465	1.21343	1.14834	1.15714	1.20631
30.35	1.26837	1.17577	1.23007	1.14603	1.17365	1.13912
30.36	1.23013	1.17152	1.23733	1.13956	1.14598	1.16765
30.37	1.28235	1.14906	1.18993	1.15822	1.15691	1.17677
30.38	1.25887	1.19007	1.19614	1.12717	1.13629	1.19924
30.39	1.21239	1.15884	1.18476	1.10353	1.16452	1.17763
30.4	1.23383	1.16491	1.16217	1.096333	1.084737	1.12219
30.41	1.24823	1.13299	1.129	1.07625	1.12037	1.10575
30.42	1.23511	1.11478	1.096632	1.062345	1.072789	1.11043
30.43	1.22672	1.16991	1.10805	1.08573	1.080628	1.1279
30.44	1.18922	1.12752	1.078549	1.047683	1.047071	1.13839
30.45	1.17331	1.12877	1.11844	1.080528	1.076525	1.16681
30.46	1.16286	1.092217	1.073719	1.050126	1.099797	1.11891
30.47	1.14853	1.11813	1.10046	1.071529	1.13299	1.095007
30.48	1.1265	1.12299	1.077561	1.05757	1.10155	1.11952
30.49	1.10357	1.097641	1.092259	1.052616	1.092485	1.05342
30.5	1.089055	1.10921	1.091768	1.063856	1.080858	1.055532
30.51	1.11894	1.12029	1.1057	1.073594	1.11103	1.12609
30.52	1.11918	1.11966	1.11759	1.02374	1.089755	1.057865
30.53	1.14732	1.11688	1.064756	1.043004	1.10343	1.096041
30.54	1.080944	1.10932	1.080988	1.057532	1.13619	1.048478
30.55	1.11007	1.12456	1.072755	1.074075	1.11716	1.073324
30.56	1.15827	1.095698	1.12653	1.094459	1.10857	1.09307
30.57	1.1889	1.13925	1.14582	1.11789	1.08187	1.11684
30.58	1.14235	1.13905	1.061101	1.083729	1.07763	1.088105
30.59	1.11451	1.099793	1.078995	1.085297	1.057118	1.11458
30.6	1.14149	1.14229	1.079727	1.082449	1.081575	1.12001
30.61	1.15663	1.10854	1.10469	1.09248	1.054587	1.060989
30.62	1.15221	1.12383	1.13208	1.10865	1.083187	1.11861
30.63	1.1149	1.10018	1.094756	1.073649	1.059412	1.057352
30.64	1.10903	1.092006	1.088757	1.054465	1.088338	1.093605
30.65	1.12154	1.13025	1.093574	1.067434	1.079705	1.10691
30.66	1.126	1.026016	1.072849	1.050789	1.014766	1.070951
30.67	1.12295	1.11789	1.078847	1.058828	1.071143	1.04904
30.68	1.09619	1.02885	1.061295	1.034571	1.061013	1.046657
30.69	1.11254	1.086741	1.069622	1.063806	1.086425	1.084868
30.7	1.17687	1.092361	1.055859	1.049461	1.057104	1.047589
30.71	1.1178	1.090339	1.038687	1.024009	1.053197	1.090165
30.72	1.11686	1.094626	1.059886	1.048102	1.032589	1.068211
30.73	1.11137	1.1365	1.047424	1.088662	1.10133	1.072269
30.74	1.10117	1.092142	1.050356	1.073999	1.070066	1.090361
30.75	1.094102	1.1082	1.041651	1.068632	1.034757	1.076393
30.76	1.080115	1.061222	1.065242	1.057195	1.078559	1.060364
30.77	1.078951	1.063437	1.053208	1.065021	1.079471	1.06438
30.78	1.053915	1.088796	1.01482	1.039827	1.030186	1.025548
30.79	1.066015	1.082278	1.11932	1.060831	1.074524	1.10017
30.8	1.07289	1.065425	1.076429	1.048355	1.060828	1.083524
30.81	1.083876	1.11018	1.043603	1.036586	1.031401	1.084046
30.82	1.089767	1.053001	1.094363	1.042753	1.018955	1.066767
30.83	1.099299	1.078805	1.092095	1.061162	1.079478	1.099288
30.84	1.085656	1.10224	1.13016	1.053796	1.044773	1.092449
30.85	1.12931	1.11946	1.086665	1.057236	1.049757	1.11877
30.86	1.075555	1.042079	1.07847	1.06478	1.041403	1.09984
30.87	1.097111	1.071998	1.030448	1.057559	1.079331	1.078935
30.88	1.060509	1.057624	1.091445	1.0567	1.048602	1.13816
30.89	1.08009	1.063527	1.10665	1.067809	1.049677	1.10764
30.9	1.050759	1.044589	1.064765	1.033395	1.018831	1.095734
30.91	1.073952	1.090765	1.07175	1.052026	1.071601	1.097474
30.92	1.059594	1.077834	1.055437	1.039375	1.044137	1.087503
30.93	1.069622	1.095436	1.073165	1.058974	1.055574	1.067766
30.94	1.082829	1.066554	1.050105	1.015527	0.989814	1.034682
30.95	1.097594	1.10752	1.0759	1.038445	1.028985	1.081799
30.96	1.10264	1.094697	1.090645	1.030773	1.043759	1.069053
30.97	1.082949	1.084141	1.06302	1.031727	1.046887	1.049177
30.98	1.10445	1.10449	1.056155	1.023588	1.073506	1.056318
30.99	1.058927	1.096032	1.053811	1.031683	1.10492	1.037706
31	1.081899	1.066496	1.07849	1.056884	1.048724	1.083003
31.01	1.077153	1.050421	1.047666	1.078738	1.040254	1.057556
31.02	1.056597	1.046126	1.016302	0.9957921	0.9901355	1.065956
31.03	1.066468	1.026735	1.0089646	1.015615	1.011168	1.021639
31.04	1.06387	1.066216	1.085328	1.041164	1.028968	1.053115
31.05	1.06876	1.032294	1.050656	1.022499	1.037956	1.040633
31.06	1.066547	1.052583	1.025728	1.028566	0.9957358	1.030294
31.07	1.057008	1.062611	1.048832	1.035359	1.019997	1.040684
31.08	1.077839	1.057339	1.04931	1.057416	1.013499	1.048672
31.09	1.058667	1.050094	1.075737	1.029066	1.013204	1.08764
31.1	1.043016	1.081454	1.062614	1.059051	1.018033	1.016597
31.11	1.05634	1.011216	1.026721	1.060523	1.043171	1.062675
31.12	1.057574	1.11251	1.055769	1.077933	1.048363	1.090429
31.13	1.052772	1.068843	1.039633	1.060232	1.042189	1.057536
31.14	1.042809	1.067185	1.085306	1.072862	0.99967615	1.05006
31.15	1.050547	1.099063	1.06027	1.079655	1.056552	1.056167
31.16	1.08903	1.090287	1.054653	1.078585	1.091158	1.050879
31.17	1.045252	1.050601	1.035202	1.055555	1.062187	1.054472
31.18	1.067819	1.02152	1.041555	1.028527	1.056624	1.044486
31.19	1.053709	1.06114	1.039243	1.092811	1.062125	1.076325
31.2	1.041494	1.014634	1.044384	1.046097	0.99950995	1.008706
31.21	1.081818	1.053175	1.078945	1.063204	1.05273	1.028074
31.22	1.044713	1.019537	1.04425	1.039442	1.04288	1.02168
31.23	1.066305	1.046023	1.047199	1.054073	1.036459	1.025191
31.24	1.046652	1.048402	1.052137	1.051753	1.042004	1.019642
31.25	1.046178	1.068391	1.042458	1.053809	1.059	1.019999
31.26	1.037836	1.042728	1.029169	1.031646	1.017347	1.054616
31.27	1.041081	1.049282	1.03962	1.033074	1.02107	1.030366
31.28	1.0093818	1.026651	1.026484	1.044497	1.04262	1.0385
31.29	1.061306	1.039295	1.057439	1.050234	1.057229	1.071583
31.3	1.04756	1.051114	1.043936	1.032254	1.028717	1.017877
31.31	1.03341	1.027422	1.038843	1.033301	1.034209	0.9978227
31.32	1.032689	1.051195	1.043516	1.039179	1.022664	1.014668
31.33	1.038532	1.0065184	1.048911	1.040536	1.0074556	1.024388
31.34	1.032103	1.057327	1.047482	1.06406	1.037129	1.039617
31.35	1.045274	1.013447	1.044655	1.01555	1.018355	1.039601
31.36	1.054287	1.063295	1.068922	1.017823	1.0096989	1.07522
31.37	1.046435	1.03594	1.04399	1.055753	1.046249	1.052062
31.38	1.030335	1.020971	1.044706	1.0012372	0.9942726	1.02299
31.39	1.044662	1.050271	1.053132	1.0086541	1.035011	1.044722
31.4	1.032662	1.028296	1.069715	1.021246	1.03516	1.095612
31.41	1.037522	1.059172	1.084166	1.028985	1.032698	1.068322
31.42	1.062656	1.086105	1.079883	1.030614	1.039896	1.052133
31.43	1.056753	1.024256	1.076347	1.0065603	1.021999	1.02054
31.44	1.067937	1.047652	1.042037	1.015859	1.034248	1.054474
31.45	1.077202	1.050326	1.054125	1.021852	1.031447	1.062295
31.46	1.088469	1.085431	1.046446	1.080171	1.059615	1.033988
31.47	1.017892	1.014114	1.043948	1.026165	1.037954	1.067924
31.48	1.025615	1.057672	1.068651	1.06782	1.061615	1.081933
31.49	1.008804	1.04155	1.043417	1.024936	1.045779	1.03128
31.5	1.011158	1.01904	0.9962732	0.995605	1.03123	0.974093
31.51	1.021877	1.044523	1.016405	1.0020853	1.087712	1.033297
31.52	1.030095	1.027664	0.9965956	1.0020613	1.030388	1.0090704
31.53	1.042713	1.078128	1.012342	1.047098	1.028508	1.010266
31.54	1.057745	1.069235	1.010429	1.02859	1.054714	1.056611
31.55	1.060131	1.044205	1.054845	1.03667	1.026577	1.017678
31.56	1.050208	1.051716	1.0036048	1.042257	1.03752	1.041706
31.57	1.040351	1.035818	1.0091781	1.013255	1.011092	1.02992
31.58	1.0086303	1.078963	1.018957	1.0089336	1.030299	1.0071586
31.59	1.051386	1.050814	0.9966004	1.04623	1.014166	1.035682
31.6	1.0083387	1.040188	1.0299	1.00095033	1.030186	1.0029301
31.61	1.00083182	1.026012	1.045741	1.0043293	1.044118	1.00040379
31.62	0.9936694	1.021389	1.031518	1.012656	1.018002	1.029787
31.63	0.9904847	1.05979	1.018481	1.018815	1.030124	1.022978
31.64	1.0078254	1.073053	1.044347	0.9937969	1.023947	1.033233
31.65	1.020488	1.058591	1.0032433	1.060466	1.013773	1.030735
31.66	1.044909	1.069531	1.042018	1.017101	1.017048	1.063172
31.67	1.004993	1.024471	1.022887	1.010369	1.060639	0.983573
31.68	1.037493	1.04742	1.037821	1.051847	1.067372	1.055267
31.69	1.017586	1.031962	1.018033	1.043473	1.054547	1.038573
31.7	1.0082023	1.047789	1.032793	1.025439	1.049402	1.028396
31.71	1.00045645	1.031274	0.9968162	1.022305	1.036379	0.977455
31.72	1.014753	1.073208	1.064	1.021255	1.037278	1.11894
31.73	1.0037398	1.071938	1.079458	1.02777	1.013589	1.18229
31.74	0.9965489	1.021761	1.064927	1.064481	1.048634	1.15053
31.75	1.035072	1.032707	1.066372	1.048278	1.056783	1.085751
31.76	1.013286	1.022437	1.06872	0.9936054	1.032193	1.090155
31.77	1.017222	1.02127	1.052234	1.021432	1.015588	1.0011763
31.78	0.9958529	1.050497	1.054294	1.021445	1.041897	1.049585
31.79	0.9915748	0.9908783	1.023652	1.020327	1.021988	1.011684
31.8	1.0083213	0.990951	0.985555	1.022526	1.036543	1.037173
31.81	1.025883	1.04874	0.982217	1.029732	1.05874	1.082357
31.82	1.028283	1.03327	0.988303	1.013363	1.033763	1.036904
31.83	1.034457	1.0071793	1.028653	1.027002	1.027485	1.059435
31.84	1.031373	1.033243	1.033131	1.027866	0.98901	1.027532
31.85	1.0564	1.020927	1.042726	1.040578	1.047894	1.081931
31.86	1.038968	1.051609	1.042686	1.0147	1.084804	1.057631
31.87	1.029579	1.03897	1.019904	1.024236	1.020935	1.035521
31.88	1.023262	1.025677	1.039917	1.042379	1.019283	1.052556
31.89	1.020768	1.04984	1.021391	1.017183	1.076475	1.014516
31.9	0.987231	1.02525	1.018561	1.052376	1.049759	1.064025
31.91	1.014863	1.094392	1.03158	1.032989	1.038606	1.03667
31.92	1.02818	1.063767	1.026933	1.050311	1.042961	1.021191
31.93	1.0020879	1.055264	1.014718	1.011427	1.018045	1.020857
31.94	1.027475	1.056442	1.0047349	1.037115	1.02923	1.023442
31.95	1.018292	1.055733	1.035956	1.0030425	1.044814	1.030668
31.96	1.051399	1.023685	1.02677	1.043465	1.080553	1.027831
31.97	1.063633	1.016776	1.049491	1.026732	1.049224	1.0033352
31.98	1.041176	1.074335	1.023943	1.044304	1.017933	1.048624
31.99	1.034063	1.023848	1.0049382	1.030737	1.035721	1.013221
32	1.028417	1.049801	0.978375	1.035235	1.048871	0.99928613
32.01	1.031509	1.024774	0.9942126	1.043241	0.9912883	1.016533
32.02	1.054951	1.06097	1.019025	1.032875	1.012517	1.062705
32.03	1.026599	1.063904	0.98332	1.054592	1.0070621	1.071793
32.04	1.015191	1.021009	1.0043936	1.020097	0.974662	1.045908
32.05	1.039692	1.07984	1.022558	1.04978	1.012969	1.0098429
32.06	1.0054536	1.043618	1.043975	1.032971	1.030738	1.065725
32.07	1.02888	1.053903	1.043804	1.0517	1.04515	1.03565
32.08	1.036156	1.12729	1.021757	1.020588	1.031019	1.039195
32.09	1.0097165	1.096049	0.984462	1.026541	0.9984368	1.016387
32.1	1.014614	1.07275	1.019077	1.021002	1.018578	1.0033074
32.11	1.027392	1.065597	1.035712	1.022744	1.031063	1.058527
32.12	1.010116	1.062567	1.034647	1.018725	1.033869	1.048153
32.13	1.028411	1.048366	1.089801	1.046163	1.042188	1.037149
32.14	1.01362	1.090991	1.040086	1.065189	1.036732	1.049069
32.15	1.034122	1.093698	1.069692	1.053831	1.014056	1.058605
32.16	1.097805	1.090414	1.19833	1.043531	1.040738	1.06593
32.17	1.11678	1.36185	1.18954	1.15762	1.37607	1.053889
32.18	1.28939	1.40084	1.19896	1.25129	1.43177	1.22516
32.19	1.32674	1.34742	1.22108	1.23451	1.36212	1.24698
32.2	1.28803	1.28397	1.21087	1.19673	1.32846	1.18984
32.21	1.31617	1.32127	1.25242	1.2369	1.42046	1.18912
32.22	1.34027	1.26185	1.35739	1.22044	1.364	1.18825
32.23	1.36164	1.263	1.3598	1.24984	1.36085	1.17148
32.24	1.31487	1.32367	1.2716	1.21189	1.30212	1.15008
32.25	1.28619	1.29402	1.37321	1.18454	1.27345	1.12192
32.26	1.23908	1.37512	1.35784	1.24092	1.23813	1.10906
32.27	1.26434	1.2922	1.39177	1.24037	1.21069	1.12762
32.28	1.31108	1.36367	1.39894	1.23428	1.20322	1.2138
32.29	1.3078	1.43644	1.35473	1.34298	1.25985	1.18989
32.3	1.37048	1.48628	1.30321	1.26354	1.22765	1.25343
32.31	1.51173	1.45092	1.30904	1.31941	1.27524	1.30855
32.32	1.65649	1.38602	1.39136	1.33127	1.3218	1.3208
32.33	1.62005	1.50428	1.3389	1.30527	1.26908	1.29136
32.34	1.63738	1.498	1.3734	1.31159	1.31663	1.30487
32.35	1.60987	1.42065	1.36404	1.28169	1.22967	1.27668
32.36	1.53483	1.44688	1.34148	1.23436	1.19645	1.30155
32.37	1.49891	1.3716	1.37087	1.26696	1.20227	1.3073
32.38	1.45212	1.36271	1.38375	1.2802	1.18885	1.28411
32.39	1.38254	1.30756	1.33382	1.225	1.151	1.21717
32.4	1.3546	1.32185	1.36396	1.22973	1.13759	1.23329
32.41	1.38575	1.25936	1.36288	1.20513	1.10019	1.23911
32.42	1.43697	1.25239	1.27402	1.16057	1.1421	1.14639
32.43	1.38508	1.24125	1.28263	1.16618	1.17441	1.14826
32.44	1.34011	1.24614	1.22123	1.13457	1.17334	1.14096
32.45	1.26959	1.19032	1.21471	1.14886	1.13882	1.15337
32.46	1.26521	1.20204	1.19281	1.12324	1.13854	1.15182
32.47	1.20368	1.19807	1.15376	1.1072	1.13444	1.10381
32.48	1.20012	1.18637	1.11263	1.12591	1.10963	1.12371
32.49	1.19652	1.14648	1.10102	1.096629	1.13746	1.12173
32.5	1.18115	1.12122	1.15169	1.11137	1.13787	1.14883
32.51	1.19167	1.12432	1.15571	1.072858	1.19372	1.082066
32.52	1.16148	1.12802	1.16451	1.081518	1.13835	1.059544
32.53	1.15563	1.17773	1.16076	1.1042	1.14432	1.11768
32.54	1.19733	1.13781	1.15709	1.12499	1.15337	1.11786
32.55	1.18951	1.16153	1.093371	1.07591	1.11858	1.05327
32.56	1.19897	1.23558	1.10962	1.060872	1.13399	1.086373
32.57	1.18166	1.15048	1.15902	1.073115	1.075753	1.070594
32.58	1.176	1.17543	1.11897	1.039245	1.067345	1.064113
32.59	1.15746	1.15615	1.13902	1.094309	1.10233	1.067023
32.6	1.1517	1.19007	1.13403	1.094078	1.11283	1.068387
32.61	1.14852	1.19745	1.099618	1.10895	1.087113	1.10063
32.62	1.10629	1.18918	1.13326	1.11797	1.09755	1.10238
32.63	1.14594	1.17219	1.12151	1.065014	1.09505	1.087307
32.64	1.12454	1.13326	1.13406	1.090711	1.089547	1.081841
32.65	1.087643	1.12022	1.12668	1.061954	1.063354	1.088379
32.66	1.1376	1.1506	1.10263	1.070144	1.12186	1.076123
32.67	1.13292	1.15361	1.090622	1.054486	1.054749	1.11717
32.68	1.1263	1.1224	1.11165	1.040431	1.080001	1.086589
32.69	1.12386	1.16751	1.12278	1.070431	1.0749	1.11609
32.7	1.12474	1.14766	1.10401	1.022579	1.061348	1.09483
32.71	1.12444	1.15319	1.16645	1.041692	1.072776	1.047589
32.72	1.12248	1.13356	1.10413	1.052293	1.12132	1.087575
32.73	1.13362	1.13375	1.16026	1.05582	1.12382	1.19441
32.74	1.13417	1.1399	1.1289	1.074322	1.086875	1.16313
32.75	1.14797	1.16074	1.15179	1.081485	1.11961	1.15289
32.76	1.13096	1.12667	1.10241	1.06664	1.076679	1.099746
32.77	1.10104	1.11066	1.039956	1.041705	1.054	1.105
32.78	1.12717	1.1227	1.11548	1.057072	1.097137	1.13241
32.79	1.18349	1.10571	1.075416	1.091542	1.10512	1.13671
32.8	1.17686	1.11567	1.074106	1.068179	1.091969	1.12011
32.81	1.17763	1.1317	1.080663	1.066356	1.06946	1.13296
32.82	1.17511	1.1898	1.10571	1.073903	1.090421	1.16389
32.83	1.13523	1.15779	1.12611	1.096871	1.10139	1.12357
32.84	1.12904	1.138	1.074528	1.071793	1.055859	1.20779
32.85	1.13178	1.17853	1.082506	1.082475	1.088031	1.22853
32.86	1.093573	1.11103	1.10215	1.06667	1.11777	1.19171
32.87	1.11245	1.18743	1.15178	1.069649	1.061148	1.12847
32.88	1.10558	1.1682	1.091297	1.073952	1.056097	1.16792
32.89	1.12224	1.18847	1.1032	1.066267	1.072261	1.15775
32.9	1.11171	1.13494	1.10225	1.074314	1.041409	1.15793
32.91	1.079155	1.14571	1.10865	1.053501	1.085052	1.10561
32.92	1.1005	1.16587	1.089031	1.069467	1.12801	1.13585
32.93	1.12792	1.1477	1.048363	1.069264	1.097122	1.10899
32.94	1.082369	1.08377	1.079732	1.051681	1.092997	1.14396
32.95	1.080632	1.085551	1.062865	1.045547	1.045461	1.071074
32.96	1.067409	1.11083	1.028544	1.036771	1.028811	1.044159
32.97	1.079476	1.15595	1.051878	1.045348	1.060388	1.12874
32.98	1.11593	1.11767	1.063906	1.057252	1.069711	1.090986
32.99	1.097004	1.13584	1.053663	1.069998	1.042534	1.079772
33	1.091133	1.10261	1.042136	1.052026	1.086938	1.053172
33.01	1.068687	1.078516	1.058187	1.043565	1.09757	1.083943
33.02	1.085439	1.1087	1.088184	1.014176	1.084725	1.053925
33.03	1.045859	1.097705	1.052815	1.040494	1.056515	1.045956
33.04	1.083406	1.12372	1.073301	1.032457	1.048192	1.061969
33.05	1.081412	1.11619	1.13151	1.069952	1.076532	1.086717
33.06	1.089745	1.10225	1.10536	1.038823	1.044106	1.082956
33.07	1.059443	1.10582	1.071627	1.060001	1.079608	1.063976
33.08	1.051791	1.11445	1.085687	1.069806	1.089261	1.057241
33.09	1.063719	1.1268	1.15916	1.053529	1.073962	1.052458
33.1	1.067194	1.061734	1.11998	1.038216	1.062406	1.040762
33.11	1.097874	1.078171	1.097754	1.052473	1.094388	1.033903
33.12	1.090799	1.073232	1.067089	1.052072	1.096245	1.047706
33.13	1.094123	1.049831	1.090084	1.050617	1.11061	1.069826
33.14	1.13161	1.076674	1.081723	1.047212	1.097436	1.092571
33.15	1.14548	1.10826	1.16202	1.028169	1.076979	1.12754
33.16	1.1336	1.11632	1.15563	1.0085844	1.07589	1.087174
33.17	1.10265	1.095549	1.11621	1.053675	1.081641	1.098125
33.18	1.11871	1.067133	1.053247	1.044438	1.058496	1.077888
33.19	1.087123	1.1231	1.070983	1.057294	1.044465	1.088727
33.2	1.10564	1.14199	1.044869	1.014414	1.047003	1.1113
33.21	1.082821	1.10714	1.060969	1.031142	1.030665	1.042762
33.22	1.061771	1.14237	1.04363	1.031775	1.093328	1.079877
33.23	1.0511	1.09562	1.047258	1.062582	1.060204	1.098506
33.24	1.08664	1.12006	1.059291	1.072091	1.05035	1.1385
33.25	1.073116	1.092579	1.08308	1.045582	1.071294	1.091535
33.26	1.078396	1.076818	1.05916	1.0079871	1.047949	1.049571
33.27	1.065535	1.096431	1.093607	1.016706	1.036023	1.059178
33.28	1.070163	1.063628	1.038308	1.021085	1.033163	1.066362
33.29	1.075145	1.085118	1.054005	1.033029	1.06596	1.11602
33.3	1.069418	1.072658	1.040796	1.027268	1.064618	1.11356
33.31	1.063606	1.04495	1.043646	1.041038	1.048321	1.096692
33.32	1.045983	1.071611	1.086781	1.044737	1.048693	1.095433
33.33	1.058146	1.05261	1.073177	1.097461	1.052593	1.077061
33.34	1.050724	1.10669	1.10938	1.12071	1.063448	1.098833
33.35	1.049238	1.070407	1.046959	1.10475	1.061916	1.057291
33.36	1.022039	1.057734	1.070075	1.059624	1.02612	1.0043856
33.37	1.040078	1.059234	1.050137	1.10824	1.037487	1.025317
33.38	1.033112	1.075513	1.056485	1.061037	1.069039	1.050736
33.39	1.035926	1.081545	1.073148	1.054924	1.050993	1.041901
33.4	1.052654	1.088064	1.060001	1.032036	1.081367	1.056195
33.41	1.052419	1.092324	1.086699	1.0045629	1.023722	1.040844
33.42	1.03501	1.059139	1.10849	1.021144	1.016968	1.011959
33.43	1.032746	1.09072	1.095743	1.0305	1.026635	1.021711
33.44	1.046926	1.1184	1.089814	1.039209	1.055463	1.057609
33.45	1.0035747	1.082071	1.10795	1.039681	1.013172	1.019732
33.46	1.039065	1.09125	1.080909	1.041677	1.048845	1.013711
33.47	1.064039	1.10342	1.077923	1.054071	1.062746	1.11057
33.48	1.056709	1.036102	1.06883	1.030507	1.077268	1.064982
33.49	1.070362	1.074686	1.049589	1.066273	1.071784	1.058814
33.5	1.079558	1.05298	1.073967	1.041877	1.039744	1.061199
33.51	1.056358	1.050053	1.070052	1.0095847	1.028189	1.071954
33.52	1.059084	1.061839	1.054169	1.034183	1.054604	1.068801
33.53	1.041287	1.06867	1.026448	1.026553	1.016397	1.047076
33.54	1.04391	1.060397	1.073532	1.029115	1.04482	1.044381
33.55	1.052692	1.048472	1.042052	1.057777	1.055461	1.053463
33.56	1.053642	1.066014	1.035732	1.040226	1.082471	1.055529
33.57	1.051458	1.048809	1.071923	1.063108	1.058104	1.087435
33.58	1.016278	1.054449	1.055905	1.03193	1.067003	1.050438
33.59	1.019648	1.042847	1.073215	1.034851	1.055583	1.054291
33.6	1.047403	1.059255	1.048579	1.050265	1.080452	1.054054
33.61	1.058692	1.079337	1.086003	1.0080991	1.10342	1.06373
33.62	1.020753	1.075529	1.13326	1.035333	1.036729	1.069962
33.63	1.029681	1.054612	1.04372	1.0016747	1.041805	1.0646
33.64	1.014271	1.033551	1.04272	1.017403	1.027072	1.061568
33.65	1.045554	1.063523	1.047581	1.030177	1.068108	1.064747
33.66	1.035309	1.056609	1.042786	1.01904	1.078271	1.048584
33.67	1.029533	1.044018	1.053772	1.017753	1.038157	1.038743
33.68	1.03309	1.050378	1.055693	1.029595	1.059022	1.036347
33.69	1.013833	0.9972855	1.047262	1.017364	1.031785	1.012892
33.7	0.9973807	1.076536	1.021316	1.051356	1.071319	1.061992
33.71	1.048567	1.02575	1.012123	1.029811	1.061253	1.018815
33.72	1.018523	1.021757	1.026583	1.0424	1.087757	1.089293
33.73	1.012472	1.039316	1.014625	1.010036	1.021797	1.086772
33.74	1.015474	1.087899	1.027808	1.021156	1.016922	1.069112
33.75	1.025128	1.05748	1.0043869	1.023547	1.037096	1.017499
33.76	1.019921	1.062735	1.040482	1.029864	1.066615	1.035685
33.77	1.041072	1.040772	1.012819	1.029369	1.036185	1.055858
33.78	1.051853	1.078578	1.029501	1.043587	1.023331	1.043431
33.79	1.039457	1.061146	1.014415	1.014348	1.050686	1.089639
33.8	1.064072	1.11401	1.085216	1.030533	1.049635	1.03211
33.81	1.067703	1.058676	1.059542	1.04037	1.063588	1.03694
33.82	1.10151	1.079143	1.090274	1.068104	1.094468	1.064108
33.83	1.046224	1.039203	1.021206	1.031568	1.024097	1.032841
33.84	1.063074	1.042362	1.030108	1.03837	1.079357	1.040978
33.85	1.067141	1.056433	1.037787	1.03456	1.059335	1.012674
33.86	1.049128	1.083841	1.058721	1.028802	1.032468	1.055626
33.87	1.036575	1.03197	1.050874	1.036767	1.051814	1.020102
