Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9			
56.21	1.014889	1.034809	1.08761	1.071416	1.0012909	1.10637	1.013283	1.010114	0.985383			
56.22	0.9923272	1.072092	1.054105	1.048109	1.015387	1.065464	1.0031622	0.966969	1.011492			
56.23	0.9999371	1.030789	1.024174	1.074734	1.0056769	1.022955	1.032735	1.03158	0.967609			
56.24	0.979936	1.030272	0.980417	1.029842	1.086028	1.099173	1.13198	1.028338	0.98805			
56.25	0.975562	1.036446	1.023411	1.012408	1.10612	0.977201	1.11093	1.043131	0.964591			
56.26	0.9994935	1.03948	1.033426	1.01474	1.0067139	1.070611	1.10117	1.027165	1.073637			
56.27	0.985136	0.988019	1.036246	1.12072	1.053901	1.025307	1.11448	0.984363	1.094168			
56.28	0.925199	1.0022697	1.091534	1.13043	1.034807	1.081987	1.11451	1.006455	1.070414			
56.29	0.960399	1.015072	1.070994	1.13441	1.0052847	1.089785	1.11965	1.06737	1.05018			
56.3	0.967056	1.013929	0.985209	1.08602	1.040738	1.026607	1.037996	1.051792	1.00011852			
56.31	1.092268	1.047493	1.026561	1.059058	1.059647	1.0097795	1.056928	1.040434	1.056431			
56.32	1.062469	1.054122	1.044415	1.054449	1.020388	1.064809	1.091827	1.010243	1.011437			
56.33	1.072112	1.061766	1.11145	1.039716	1.0061517	1.062409	1.097184	1.021202	1.080908			
56.34	1.019149	1.0021151	1.072128	0.9933605	1.013648	1.03999	0.9928466	1.0069215	1.058153			
56.35	1.021391	1.092111	1.073042	1.045898	1.070416	1.10548	1.018545	1.030389	1.11405			
56.36	1.12233	1.099686	1.031754	1.039878	0.9934572	1.081277	1.13805	1.055768	1.13386			
56.37	1.061373	1.12604	1.014276	1.047725	1.01049	0.983603	1.10101	1.017304	1.10836			
56.38	1.049308	1.16577	0.9954401	1.14795	1.050616	0.9906778	1.076895	0.933702	1.11313			
56.39	1.10449	1.16392	1.0098417	1.16595	0.9983098	1.071139	1.12638	1.054043	1.14632			
56.4	1.11518	1.15175	0.93805	1.11098	1.05682	1.0254	1.12039	1.049566	1.12505			
56.41	1.099232	1.12285	1.001754	1.13941	1.034974	1.07158	1.13344	0.982176	1.10431			
56.42	1.064549	1.14968	1.014981	1.076366	1.026257	1.091881	1.15825	1.006481	1.085091			
56.43	1.099781	1.13489	1.043332	1.12524	0.9894	0.986517	1.11386	1.040062	1.073477			
56.44	1.071506	1.12104	1.02552	1.080152	1.0083745	1.077947	1.090146	0.9923886	1.032299			
56.45	1.096556	1.13136	1.044356	1.087297	1.011275	1.065302	1.10678	1.0073038	1.088338			
56.46	1.058054	1.15177	1.11171	1.088529	1.0038835	1.059833	1.01881	1.025677	1.017564			
56.47	1.076202	1.13032	1.044826	1.03646	1.065149	1.073227	1.036951	1.027265	1.014372			
56.48	1.077861	1.10537	1.010494	0.9947771	1.016711	1.018573	1.027043	1.034249	1.037261			
56.49	1.020482	1.041541	1.022071	1.0058915	1.054085	1.15243	1.0073362	0.956605	1.1129			
56.5	1.072383	1.09362	1.021761	0.9937008	1.061862	1.060123	1.081474	0.984589	1.02968			
56.51	1.046928	1.090959	0.990816	0.9989292	0.980474	1.010461	1.0046186	1.028239	1.033893			
56.52	1.037998	1.046303	1.054008	1.0067925	1.040027	1.061817	1.013813	1.017914	1.048593			
56.53	1.033065	1.078134	1.03983	1.00138	0.952399	1.048075	1.048744	1.019145	0.9968895			
56.54	1.017027	1.026369	0.961743	1.046635	0.99944392	1.098578	1.03639	1.036752	1.034846			
56.55	1.012266	1.027956	1.010625	0.9934133	1.047026	1.064543	1.053795	1.039655	1.061876			
56.56	1.055096	1.029093	1.1357	1.022395	1.090868	1.042475	1.029926	1.03387	1.060361			
56.57	1.04173	1.024811	1.15408	0.977511	1.055767	1.040732	0.926199	1.032916	1.13321			
56.58	1.11523	1.034739	1.12677	1.054795	1.053385	1.14068	1.036429	1.052456	1.051453			
56.59	1.089309	1.034798	1.12583	1.098177	1.065255	1.059152	0.97447	1.019374	1.056171			
56.6	1.09256	1.060657	1.11801	1.039386	1.051732	1.14231	1.083178	0.96118	1.14163			
56.61	1.10303	1.055339	1.063388	1.038463	1.070438	1.056089	1.083809	0.969421	0.987133			
56.62	1.086069	1.038513	1.035095	1.049228	1.02658	1.057248	1.20586	1.024875	1.070357			
56.63	1.063863	1.029066	1.063757	0.9925032	1.043114	1.11663	1.11475	0.971231	1.011312			
56.64	1.02963	1.082289	1.041474	1.12893	1.06855	1.057038	1.086304	0.9972658	1.020775			
56.65	1.014745	1.070943	0.992301	1.099888	1.041448	1.086879	1.087248	0.945489	1.0081875			
56.66	1.047298	1.054596	0.9946625	1.12219	0.987087	1.027665	1.083955	1.0071472	1.015269			
56.67	1.0128	1.072278	1.024256	1.14355	1.055153	1.070244	1.010618	1.0074445	1.0093612			
56.68	1.056808	1.077086	1.077128	1.083884	1.057986	1.030212	1.06648	1.041345	1.074701			
56.69	1.058771	1.071798	1.12937	1.069484	1.01093	1.057642	1.043744	1.017269	1.023096			
56.7	1.076332	1.026566	1.079869	1.059158	1.00022396	1.0062745	1.050935	1.064438	1.05088			
56.71	1.061554	1.048778	1.053413	1.078464	1.047058	1.089582	1.036799	0.978948	1.015382			
56.72	1.106	1.0010169	1.083312	1.06057	1.031232	1.051166	1.042488	1.012089	1.011397			
56.73	1.036411	1.059728	1.041883	1.11353	1.0057249	1.074185	1.0027494	1.055918	0.9961794			
56.74	1.046017	1.046706	1.038683	1.012439	1.051392	1.020242	1.057826	0.996644	1.1113			
56.75	1.019373	1.010563	1.049396	1.054772	1.045988	1.01712	1.047036	1.08214	1.10648			
56.76	1.0026123	1.019103	0.970886	1.025529	1.00060958	1.044982	1.077278	0.9902054	1.072369			
56.77	1.0099356	1.04441	1.028732	1.042085	1.050146	1.094759	1.0045909	0.9914367	1.023776			
56.78	1.02601	1.041631	1.041564	1.082652	1.03178	1.075691	0.9959273	0.98868	1.079184			
56.79	0.986142	1.027176	0.98769	1.013847	1.041246	1.036683	1.058607	1.053792	1.029602			
56.8	1.13098	1.030005	1.037268	0.9967932	1.01706	1.09583	0.982742	1.0052988	1.043793			
56.81	1.057898	1.04703	1.035824	1.053995	0.9912394	0.972055	0.954158	0.98242	0.982035			
56.82	1.075006	1.0822	1.029917	1.10391	0.971676	1.036871	1.03414	1.074629	0.9924299			
56.83	1.052438	1.068006	1.065028	1.098811	1.055853	1.044336	1.040863	1.056049	1.10233			
56.84	1.050249	1.044606	1.0018546	1.023986	1.0039583	1.089279	1.045175	1.024128	0.98433			
56.85	1.026148	1.022371	0.95255	1.036485	0.969917	0.989217	1.0012562	0.955596	1.015486			
56.86	1.0085934	1.028621	1.045397	1.060366	1.0007888	1.088185	0.99243	0.931598	1.033746			
56.87	1.019041	1.027639	1.060403	1.073602	1.024171	1.14471	1.04239	0.989781	1.088819			
56.88	1.026019	1.014884	1.0071889	1.062989	1.066057	0.97652	1.050619	1.0068717	1.095226			
56.89	1.035164	1.017938	1.019808	1.0014617	1.023948	1.039245	0.9956427	1.011089	1.11498			
56.9	0.984199	1.024869	1.015652	1.044667	1.072749	1.076544	1.016477	0.958522	1.025794			
56.91	1.049165	1.030677	1.036155	1.0078798	1.0172	1.065585	1.031643	1.048684	1.035725			
56.92	1.042506	1.025512	1.010878	1.077032	1.024821	1.047198	0.949412	1.056994	1.11506			
56.93	0.9921566	1.037918	0.961672	1.033018	1.034109	1.017076	1.084807	1.029892	1.022995			
56.94	1.031638	1.058875	1.0068016	1.050169	1.0036509	1.057496	0.981184	0.977548	1.091645			
56.95	1.28359	1.022398	0.980517	0.967079	1.049649	1.026425	1.013195	1.073084	0.9951635			
56.96	1.29319	1.015398	1.04651	1.020237	1.053053	1.008873	0.97355	0.943503	1.055915			
56.97	1.24308	1.037545	1.085972	1.054194	1.01743	1.022329	1.016105	1.06831	1.046779			
56.98	1.21036	0.9983172	1.029766	1.055661	1.031906	1.092795	0.945455	1.039936	1.026465			
56.99	1.15699	1.019705	0.99952616	1.011934	1.0075213	0.947235	0.960961	1.033278	0.954936			
57	1.13887	1.018574	1.017296	1.053259	1.0019915	0.9901255	0.975639	1.042004	0.9965786			
57.01	1.13795	1.01332	1.055629	0.97969	1.031778	1.10611	1.01705	0.981968	1.027932			
57.02	1.13067	0.9902412	1.073057	1.046339	1.01415	1.034096	0.978988	1.0192	0.946144			
57.03	1.182	1.034681	1.043288	1.0092349	1.0081437	1.0077002	1.09038	1.080098	1.073921			
57.04	1.17346	1.0051646	1.019551	0.984862	0.988447	1.051743	1.072992	1.027526	0.980848			
57.05	1.12709	1.03177	1.071894	0.946137	0.9944773	0.98148	1.0054124	1.021931	1.044969			
57.06	1.057805	1.023589	1.089383	1.063728	0.970266	1.064335	1.059517	1.033878	1.03164			
57.07	1.0591	1.02893	1.04116	1.020168	0.9965763	0.9942089	1.034205	1.059611	0.9960305			
57.08	1.071816	1.01311	1.038924	1.046433	1.026641	1.023502	1.10504	0.975806	1.012383			
57.09	1.03944	1.01533	1.021421	1.02337	0.929661	1.045249	1.042301	1.013813	1.015714			
57.1	1.010364	1.032602	1.008304	1.02348	1.024036	0.976982	1.064492	1.027318	0.988346			
57.11	1.023204	1.0075221	1.028207	0.985618	1.023491	1.069619	1.031259	1.046726	1.043592			
57.12	1.028952	1.025446	1.056492	0.984891	0.9957399	0.9949595	1.067609	0.966678	1.046005			
57.13	1.027167	1.031516	1.022864	0.954912	0.979689	1.027006	1.031188	1.034365	1.060182			
57.14	1.025736	1.0015231	1.017376	1.022027	1.01085	1.0054235	0.983641	1.024348	1.0069892			
57.15	1.021308	1.00013982	1.020641	1.081482	1.084817	1.02052	1.044409	0.986848	1.02217			
57.16	1.03554	1.0079154	1.015918	1.023123	0.999931	1.026214	1.16411	1.019113	0.9993618			
57.17	1.044791	1.029837	0.99980579	1.036508	0.98419	1.033159	1.090677	1.085571	1.05222			
57.18	1.0023522	1.086868	1.082688	1.038881	0.9903567	1.076525	1.12171	1.11483	1.019388			
57.19	1.025781	1.027853	1.064059	1.011465	0.980805	1.036215	1.013427	1.065088	1.059948			
57.2	0.988606	1.049481	1.02468	1.0030543	0.988794	0.9916523	1.06036	1.048984	1.04298			
57.21	0.9914145	1.0069674	1.044913	1.024591	1.05483	0.9983803	1.018489	1.14384	0.931867			
57.22	0.9924461	1.0081609	1.071617	0.988477	1.023454	1.022869	0.972544	1.10591	1.022696			
57.23	0.994712	0.977353	1.015485	1.0037459	0.93813	1.020335	1.007767	1.056724	1.050424			
57.24	0.981423	1.047188	1.038732	0.988019	1.066915	1.0632	1.1071	1.041823	1.0006711			
57.25	0.9984192	1.033884	1.022001	0.970905	0.9902705	1.045415	1.068804	1.054387	1.039858			
57.26	0.954232	1.024867	1.022427	1.037623	1.049157	1.027443	1.069222	1.059109	0.953623			
57.27	0.980384	1.029802	1.035191	1.031874	1.071942	1.069961	0.974675	1.049215	0.978322			
57.28	0.982048	1.038431	0.9917707	0.9955451	1.021459	1.017291	1.013201	1.020936	0.9905217			
57.29	1.0063274	1.016314	1.0010025	1.030663	1.02458	1.060434	1.027813	1.069092	1.051023			
57.3	1.0022084	1.047094	1.0060062	1.067957	1.032894	1.01842	1.045981	1.015518	1.045465			
57.31	1.86389	1.15948	1.020875	1.05663	1.074936	1.0033641	1.045004	1.02907	1.0018307			
57.32	1.91848	1.17268	1.020194	1.07113	1.017845	1.069228	1.029774	0.98538	0.981265			
57.33	1.87611	1.14918	1.078881	1.069436	1.048427	1.062145	1.061172	1.061034	1.0091593			
57.34	1.83318	1.15667	1.17209	1.042424	1.06325	1.025196	0.97963	1.020228	1.052238			
57.35	1.78702	1.11295	1.10537	1.0060934	1.0019353	1.02804	1.008866	0.9914653	1.044786			
57.36	1.68889	1.088868	1.11084	1.065403	1.0028922	1.036055	1.023426	1.068241	0.9912554			
57.37	1.58702	1.063401	1.12332	1.007544	1.04868	1.038581	0.922386	1.090344	0.9951464			
57.38	1.48906	1.075839	1.1057	1.0502	0.989557	1.06755	0.916668	1.064389	1.011639			
57.39	1.4549	1.063302	1.082643	1.065356	1.03992	1.022714	1.043261	0.956723	0.95424			
57.4	1.3812	1.036142	1.06457	1.017466	0.9964766	1.00070472	1.037269	1.034841	1.042211			
57.41	1.33219	1.036918	1.02439	1.073153	1.011538	0.973433	1.045947	0.9951697	1.044294			
57.42	1.27229	1.020799	1.061396	0.989598	1.082527	1.016173	1.022525	1.033309	1.05097			
57.43	1.24022	1.00028434	1.07523	1.059274	1.026841	1.04803	0.9973734	1.076931	1.045213			
57.44	1.24343	1.046231	1.057374	1.034703	1.050686	1.077463	1.074174	1.095743	1.065658			
57.45	1.17701	1.065912	1.095092	1.077033	1.053065	1.040748	1.033968	1.032023	1.010589			
57.46	1.16411	1.036602	1.033008	1.081058	0.9904149	1.022729	1.051182	1.039462	1.14195			
57.47	1.1505	1.018664	1.086881	1.078256	1.041284	0.9915676	1.013157	0.980483	1.052677			
57.48	1.15401	1.01491	1.048169	1.061519	1.015566	1.045825	1.0017732	1.020019	1.083321			
57.49	1.1045	1.019009	1.059773	1.030165	1.013989	1.035248	1.034594	0.931094	1.062629			
57.5	1.099872	1.017177	1.022322	1.030955	0.988856	1.08248	1.073878	0.975823	1.054932			
57.51	1.099637	0.966268	1.037349	1.070114	0.996078	1.009957	1.02299	1.043797	1.017433			
57.52	1.05539	1.0095785	1.090388	1.06499	1.059677	1.070412	1.069239	0.99985407	1.095688			
57.53	1.052754	1.0094007	1.080001	1.055912	0.9932155	1.024892	1.0019778	1.017429	1.015471			
57.54	1.10071	1.024506	1.027302	1.10417	1.051355	1.02191	0.941664	0.97638	1.005861			
57.55	1.11665	1.013796	1.0115	1.07717	1.0000628	1.012128	0.9375	0.936582	1.028081			
57.56	1.17623	1.01982	0.981443	1.04379	1.0029794	0.97138	1.055575	1.034213	1.040606			
57.57	1.15103	0.9929641	0.952789	0.9999543	1.015228	1.078057	0.969801	1.041641	1.02314			
57.58	1.13572	1.033423	1.057191	1.0099149	0.986633	0.9925157	1.0098889	0.9962479	1.053872			
57.59	1.070187	1.029769	1.053436	1.061343	1.022119	0.9980298	1.01205	1.097421	1.021455			
57.6	1.11312	1.0060368	0.942328	1.02336	1.050131	0.978484	1.027432	1.0017936	0.976313			
57.61	1.085427	1.043915	1.015685	1.012217	1.031047	1.035539	1.062365	0.99948784	1.074348			
57.62	1.054054	1.015241	0.9942193	1.013089	1.055679	0.956876	1.033671	1.020446	1.032436			
57.63	1.026696	1.014001	1.041297	1.022039	0.95726	1.008023	1.058067	1.041771	0.96594			
57.64	1.054813	1.020129	1.036103	1.088099	1.045874	1.10094	1.070538	0.98643	0.964356			
57.65	1.038869	1.053657	1.029181	1.017976	1.092097	0.973339	1.14645	1.02573	1.025204			
57.66	1.06864	1.062883	1.031402	1.07281	1.069036	1.029299	1.12702	1.095579	1.0011852			
57.67	1.075718	1.0064452	0.9941398	1.026445	1.02918	0.99944949	1.14161	0.9969597	1.028442			
57.68	1.059145	1.028843	1.039245	1.033508	1.053976	1.069594	1.095762	1.037248	1.076899			
57.69	1.13717	1.14888	1.16307	0.9908995	1.050002	1.016157	1.030056	1.037231	1.05385			
57.7	1.10883	1.14507	1.082035	1.049837	1.10223	1.024964	0.9983548	1.089095	1.087354			
57.71	1.14024	1.14392	1.098831	1.018723	1.012477	1.08078	1.061955	1.047076	1.025326			
57.72	1.1372	1.14222	1.18957	1.111	1.055599	1.12866	1.042767	1.13823	0.98475			
57.73	1.16459	1.14802	1.12678	1.034099	1.0069948	0.981967	1.023975	1.072495	1.073672			
57.74	1.13083	1.14667	1.10724	1.02577	1.051115	1.015927	1.0050062	1.15602	1.015419			
57.75	1.12949	1.15106	1.12026	1.10396	1.043639	1.011941	1.041198	1.11792	1.027783			
57.76	1.2199	1.18925	1.16142	1.06053	1.072937	1.18415	1.067968	1.065724	0.9980982			
57.77	1.25977	1.16215	1.16087	1.040291	1.11804	1.2239	1.20392	1.10407	1.032641			
57.78	1.26972	1.20085	1.20653	0.992738	1.069468	1.25228	1.20995	1.26316	1.060988			
57.79	1.32767	1.29739	1.18717	1.087782	1.087215	1.26207	1.17343	1.22101	1.010838			
57.8	1.29831	1.29141	1.19922	1.11979	1.080889	1.17835	1.092276	1.23106	1.030088			
57.81	1.24541	1.27928	1.17512	1.11469	1.070863	1.16738	1.086615	1.20445	1.079787			
57.82	1.23082	1.25957	1.1585	1.10161	1.037415	1.16486	1.12846	1.1537	1.011758			
57.83	1.20964	1.23527	1.098018	1.068666	1.06204	1.18862	1.096235	1.13705	0.9922988			
57.84	1.15657	1.18387	1.14087	1.081659	1.027837	1.15068	1.10719	1.058189	1.11354			
57.85	1.18887	1.19464	1.16238	1.050182	1.021376	1.05973	1.10689	1.1411	1.14436			
57.86	1.20265	1.17928	1.12111	1.10538	1.076934	1.11354	1.12688	1.10599	1.025343			
57.87	1.17052	1.15952	1.14998	1.081454	1.019317	1.058168	1.060738	1.054186	1.081664			
57.88	1.14188	1.14133	1.0971	1.13722	1.043946	1.11813	1.07033	1.039313	1.089474			
57.89	1.13801	1.10294	1.098871	1.087567	1.0061255	1.14272	1.099725	1.074836	1.09617			
57.9	1.12645	1.11758	1.068172	1.11643	1.016292	0.986677	1.069103	0.970107	1.013223			
57.91	1.095266	1.10608	1.098688	1.11475	1.044518	1.001619	1.025119	1.0032792	0.986401			
57.92	1.15663	1.10551	1.10763	1.10659	1.0021712	1.11072	1.018779	1.051526	1.022866			
57.93	1.13819	1.08397	1.095727	1.09363	0.9937116	1.067056	1.06941	1.035338	1.019593			
57.94	1.13655	1.075128	1.099542	1.084714	1.011535	1.059853	1.061605	1.003691	1.054605			
57.95	1.13949	1.084662	1.12959	1.019829	1.019145	1.10028	1.072473	0.9901359	0.99907909			
57.96	1.13251	1.11306	1.11329	0.996771	1.007492	1.033343	1.038331	1.12182	1.041766			
57.97	1.1062	1.096432	1.089536	1.11632	1.025073	1.14651	1.027778	0.9980115	1.084811			
57.98	1.1076	1.080684	1.064958	1.12954	1.029101	1.0089078	1.00011632	1.04277	0.964918			
57.99	1.13582	1.065814	1.0215	1.14061	0.970273	1.03436	1.046282	1.05746	0.935876			
58	1.15235	1.077956	1.052714	1.14036	1.042953	1.062082	1.049997	1.076983	1.070397			
58.01	1.10705	1.09318	1.10638	1.088785	0.99914937	1.040782	1.049795	1.072884	0.978051			
58.02	1.081916	1.08436	1.079204	1.059235	1.027818	1.043015	1.095684	1.043998	1.029126			
58.03	1.10165	1.091932	1.063483	1.08271	1.012881	1.06781	1.051518	1.088718	1.016545			
58.04	1.031837	1.088749	0.9982985	1.030243	1.0033773	1.094016	1.043685	1.052539	0.968046			
58.05	1.066567	1.10112	1.05163	1.041851	1.010271	1.090638	1.023969	0.977222	1.10132			
58.06	1.057831	1.03438	1.00064396	1.1021	1.050425	1.021137	1.056887	0.9976587	1.036788			
58.07	1.06491	1.061654	0.9949074	1.035275	0.96911	1.0554	0.963326	1.0087915	1.063825			
58.08	1.036682	1.067465	1.0050754	1.032566	0.975285	1.040885	1.04862	1.020045	1.053281			
58.09	1.013482	1.060617	1.050618	1.092667	1.088567	1.097898	1.027691	1.063008	1.022012			
58.1	0.9925608	1.079992	1.0094752	1.080795	1.028829	1.075415	1.069917	1.076435	1.043602			
58.11	1.085187	1.079331	1.0000501	1.068618	1.054354	1.18163	1.011845	1.047055	1.016582			
58.12	1.016693	1.060631	0.9925009	1.11102	1.038662	1.17074	1.015838	1.037885	1.074543			
58.13	1.051961	1.032434	1.035158	1.017926	1.070397	1.14799	1.057495	0.943655	0.9925752			
58.14	1.077853	1.055098	1.046552	1.082849	0.962261	1.12382	1.036431	1.0076388	0.93222			
58.15	1.055989	1.056803	1.01517	1.12434	1.023316	1.056298	1.062375	1.036451	0.9969222			
58.16	1.05046	1.040872	0.927911	1.087997	0.9946455	1.024361	0.986097	1.058626	1.021246			
58.17	1.044006	1.020213	0.946198	1.026623	0.949004	1.026402	1.056792	1.031854	0.920414			
58.18	1.023895	1.10836	1.028204	1.06143	0.971745	0.968038	1.034216	1.17009	0.980698			
58.19	1.056184	1.092307	1.037766	1.078687	1.04443	1.016325	1.012954	1.072197	1.042393			
58.2	1.080623	1.12006	1.0012854	1.049417	0.983795	1.077815	0.978857	1.040384	1.017388			
58.21	1.068954	1.093075	1.083129	1.01549	1.002506	1.065705	1.11618	1.060821	0.9980729			
58.22	1.10378	1.09755	1.035053	1.076732	1.016139	1.081341	1.088235	0.983447	1.056324			
58.23	1.12049	1.063779	1.0526	1.077076	1.0075716	1.086734	1.090518	1.0083295	1.066305			
58.24	1.1183	1.060876	0.98569	1.075218	1.028873	1.12037	1.10294	1.015477	0.975847			
58.25	1.1623	1.078071	1.021917	1.043524	1.00065126	0.9799	1.070264	1.0086895	1.001572			
58.26	1.1301	1.085441	1.0038599	1.11416	1.026211	1.076303	1.0033625	1.042841	1.039641			
58.27	1.10244	1.069915	1.06247	0.9971485	1.015073	1.072798	1.10876	1.090427	1.048269			
58.28	1.04606	1.086134	1.0042358	1.078783	1.041339	1.033021	1.088012	1.12792	1.067724			
58.29	1.045384	1.0513	1.013424	1.10231	1.0047009	1.058305	1.1084	1.10753	1.03778			
58.3	1.11659	1.0056714	0.9962905	1.030112	1.058688	1.06582	1.070322	1.0093487	1.014494			
58.31	1.070653	1.034694	1.083024	1.084059	1.016828	1.070223	1.022664	1.053194	1.069084			
58.32	1.046238	1.070317	1.08813	1.060522	1.020694	0.940676	1.044761	1.073258	0.989077			
58.33	1.068799	1.088992	1.080374	1.099134	1.013594	1.064279	1.10339	1.058831	0.89602			
58.34	1.084759	1.076109	1.04247	1.063525	1.032577	1.026277	1.019045	1.082184	0.9927347			
58.35	1.11589	1.076539	1.015434	1.046369	1.058933	1.030316	0.9918728	1.051777	1.012884			
58.36	1.037494	1.069119	1.0059101	1.028254	1.031885	1.082027	0.9960389	1.077063	0.975652			
58.37	1.099554	1.073072	1.040664	1.05574	1.026101	1.095433	1.051992	1.049508	0.9946545			
58.38	1.034404	1.099185	1.067754	0.9970859	1.043605	0.9962357	0.9986156	1.029365	0.976979			
58.39	1.040346	1.093212	0.9941797	1.0075817	0.977228	1.018869	1.053015	1.0010764	1.042226			
58.4	1.0066364	1.078432	1.052566	1.030415	1.10321	1.026438	1.085114	1.059673	1.065016			
58.41	1.032288	1.073867	1.077602	1.061186	1.035411	0.981603	1.026767	1.018307	1.067752			
58.42	0.99973529	1.013912	0.983431	1.030074	1.056828	1.079939	0.966143	1.04177	1.069692			
58.43	1.0020488	1.049285	1.0036406	1.046708	1.021325	1.003214	1.051909	1.042395	1.0026952			
58.44	1.020317	1.024656	1.034954	1.046579	1.080475	1.067767	1.031293	1.07309	1.06428			
58.45	0.9955515	0.9924258	0.9910044	1.10056	1.014261	0.967924	1.0043652	1.026472	1.069756			
58.46	1.057973	1.020794	0.969811	1.17477	0.9931046	0.988385	1.12226	1.04236	1.015012			
58.47	1.10928	1.041885	1.023003	1.11473	1.040963	1.060494	1.15362	1.018231	1.0040737			
58.48	1.044354	1.04275	0.989688	1.079496	1.029832	1.089567	1.094822	0.9901975	1.021791			
58.49	1.055252	1.065197	0.959978	1.1535	1.021476	1.054668	1.051074	0.973351	0.977106			
